"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
5758,137,112,0.874,3.19,4.57,0.94,118.4,141.9,30
5759,138,99,0.91,2.48,4.57,0.94,113,125.9,3
5760,139,95,0.91,2.53,4.57,0.94,116.9,130.8,3
5761,140,130,0.921,2.05,4.57,0.94,124.1,134.1,4
5762,141,126,0.894,2.34,4.57,0.94,123.5,139,6
5763,142,101,0.851,3.59,4.73,0.94,110.8,138.1,13
5764,143,92,0.858,6.32,4.61,0.94,101.1,135.2,3
5767,144,80,0.867,4.03,4.99,0.94,100.3,125.3,10
5768,145,101,0.858,3.84,5.63,0.94,102.5,128.2,15
5769,146,104,0.864,3.04,4.52,0.94,107.7,129.4,32
5770,147,96,0.856,4.39,4.9,0.94,105.2,134.1,4
5771,148,127,0.812,4.17,4.25,0.94,98.6,131.9,31
5772,149,98,0.823,3.7,4.08,0.94,99.2,128.4,51
5839,150,124,0.896,4.69,4.25,0.94,92.3,112.4,4
5840,151,128,0.881,5.86,5.06,0.94,93.8,119.2,5
5841,152,80,0.861,7.52,4.39,0.94,99.3,135.9,4
5842,153,79,0.855,4.31,4.68,0.94,108.3,138.9,48
5843,154,108,0.895,2.99,4.68,0.94,124.9,144.8,5
5844,155,125,0.897,2.38,4.68,0.94,130.2,146.7,10
5845,156,124,0.894,1.94,4.68,0.94,136.3,150.2,41
5846,157,98,0.85,3.59,4.68,0.94,118.6,148.7,84
5847,158,121,0.87,13.75,4.7,0.94,98,140.1,6
5848,159,116,0.86,4.48,4.57,0.94,104.4,133.6,17
5849,160,117,0.849,4.55,4.57,0.94,102.1,131.6,7
5850,161,110,0.798,5.49,4.57,0.94,87.2,123.4,7
5851,162,97,0.821,5.15,4.57,0.94,88.4,119.8,4
5852,163,120,0.843,3.74,4.57,0.94,102.1,129.2,13
5853,164,96,0.887,2.97,4.57,0.94,111.9,130.4,5
5854,165,123,0.873,2.55,4.57,0.94,112.3,130.5,45
5855,166,121,0.848,3.25,4.57,0.94,104.9,129.1,15
5856,167,95,0.818,5.06,4.57,0.94,97.7,132.7,6
5857,168,120,0.789,4.4,4.57,0.94,98.7,137,94
5858,169,114,0.85,5.36,4.57,0.94,101.8,133.6,3
5859,170,116,0.891,3.12,4.57,0.94,106.7,124.6,3
5860,171,124,0.875,4.18,4.57,0.94,109.4,134.8,3
5861,172,142,0.881,3.08,4.57,0.94,119.2,141.1,28
5862,173,109,0.888,2.44,4.57,0.94,123.3,140.2,7
5863,174,114,0.848,3.53,4.76,0.94,107.3,134,17
5864,175,88,0.861,4.17,4.67,0.94,94.8,119.7,5
5865,176,90,0.884,8.24,3.45,0.94,91.5,120.9,5
5866,177,87,0.894,7.85,3.45,0.94,85.3,109.8,9
5867,178,93,0.882,8.6,3.95,0.94,91.6,124.1,4
5868,179,96,0.874,5.34,4.51,0.94,98.6,127,9
5869,180,85,0.887,4.91,4.31,0.94,103.3,127.6,4
5870,181,74,0.875,4.62,3.85,0.94,104.2,131,5
5871,182,78,0.826,3.37,4.82,0.94,102.1,129.6,74
5940,183,132,0.879,10.45,4.68,0.94,95.3,131.3,5
5941,184,99,0.848,5.16,4.08,0.94,99.9,134.5,82
5942,185,96,0.832,4.68,4.68,0.94,99.7,134.1,84
5943,186,82,0.863,6.46,4.68,0.94,108,142.1,5
5944,187,80,0.902,3.23,4.68,0.94,123.1,142.6,4
5945,188,78,0.9,2.51,4.68,0.94,125.9,141.9,3
5946,189,121,0.899,3.71,4.68,0.94,110,129.9,4
5947,190,112,0.897,2.29,4.68,0.94,105.1,117.8,8
5948,191,85,0.912,2.1,4.7,0.94,111.9,122.3,3
5949,192,119,0.892,2.66,4.72,0.94,111.8,128,6
5950,193,103,0.863,3.13,4.57,0.94,104.9,126.2,9
5951,194,102,0.854,3.66,4.57,0.94,98,121.8,6
5952,195,94,0.873,3.56,4.57,0.94,103,124.7,5
5953,196,100,0.888,2.16,4.57,0.94,115.3,129.3,51
5954,197,102,0.884,2.5,4.57,0.94,111.2,127.6,12
5955,198,112,0.89,2.15,4.57,0.94,111.7,124.9,9
5956,199,82,0.834,4.89,4.57,0.94,101.3,133.8,5
5957,200,106,0.817,4.79,4.57,0.94,98.3,133.6,18
5958,201,118,0.866,3.43,4.57,0.94,111.6,136.1,32
5959,202,147,0.879,3.3,4.57,0.94,110.8,132,5
5960,203,147,0.873,3.48,4.57,0.94,114.4,138.5,6
5961,204,129,0.893,2.41,4.57,0.94,126,142.3,9
5962,205,124,0.902,2.65,4.57,0.94,125,141.5,4
5963,206,126,0.898,2.84,4.57,0.94,107.3,122.6,3
5964,207,121,0.86,3.59,4.31,0.94,98.9,122.2,17
5965,208,83,0.871,5.6,3.64,0.94,90.4,116.3,5
5966,209,90,0.908,3.33,3.64,0.94,88.7,102.2,5
5967,210,86,0.921,2.83,4.3,0.94,89.4,99.6,9
5968,211,110,0.907,3.32,4.57,0.94,94.2,108.9,4
5969,212,86,0.897,3.11,4.57,0.94,93.7,109,7
5970,213,94,0.87,16.65,4.76,0.94,88.2,129.3,9
5971,214,83,0.826,4.05,4.9,0.94,97.9,128.5,85
5972,215,107,0.826,4.21,4.98,0.94,95.3,126,56
5974,216,80,0.847,3.21,3.37,0.94,96,118.6,88
6041,217,98,0.846,4.38,4.31,0.94,100,130.5,79
6042,218,110,0.865,4.87,4.91,0.94,90.8,116,5
6043,219,107,0.861,3.26,4.68,0.94,95.1,115.7,13
6044,220,93,0.849,3.97,4.68,0.94,96.3,122.5,43
6045,221,101,0.834,3.81,4.68,0.94,98.4,125.9,13
6046,222,58,0.862,3.94,4.68,0.94,102.7,127.9,6
6047,223,81,0.904,2.2,4.68,0.94,113.3,125.5,4
6048,224,116,0.907,2.42,4.68,0.94,107.8,120.4,3
6049,225,88,0.891,3.1,4.68,0.94,106.6,124.7,3
6050,226,124,0.89,3.06,4.68,0.94,109.3,127.5,3
6051,227,125,0.885,3.24,4.72,0.94,101.8,120.5,4
6052,228,94,0.878,3.28,4.57,0.94,103.6,123.7,6
6053,229,107,0.881,4.62,4.57,0.94,100.3,123.7,4
6054,230,102,0.883,3.47,4.57,0.94,107.5,128.7,3
6055,231,105,0.888,3.23,4.57,0.94,108.6,127.9,3
6056,232,115,0.868,4.9,4.57,0.94,101.4,129.3,3
6057,233,114,0.865,4.2,4.57,0.94,102.6,129.3,8
6058,234,113,0.883,4.18,4.57,0.94,116,141,5
6059,235,117,0.899,2.51,4.57,0.94,126.8,143.2,5
6060,236,116,0.919,1.64,4.57,0.94,136.8,145.1,4
6061,237,84,0.91,2.2,4.57,0.94,135.7,149.4,3
6062,238,129,0.897,3.07,4.57,0.94,123.2,142.9,5
6063,239,138,0.904,2.15,4.57,0.94,118.8,131.2,5
6064,240,112,0.874,2.69,4.57,0.94,109.4,127.6,11
6065,241,116,0.861,3.98,4.57,0.94,97.6,122.2,19
6066,242,83,0.881,3.44,4.57,0.94,87.2,104.4,4
6067,243,104,0.89,4.38,4.57,0.94,91.6,111.7,4
6068,244,101,0.868,3.78,4.57,0.94,94.6,116.7,15
6069,245,113,0.877,3.75,4.57,0.94,94.1,114.6,2
6070,246,120,0.861,4.42,4.57,0.94,84.5,107.7,8
6071,247,107,0.862,6.17,4.43,0.94,87.7,116.1,4
6072,248,103,0.866,4.4,3.69,0.94,93.5,118.1,2
6073,249,103,0.846,4.38,4.58,0.94,99,127,4
6074,250,143,0.837,4.31,5.06,0.94,107,139.3,11
6075,251,145,0.841,3.54,4.02,0.94,111.4,140.9,88
6076,252,130,0.885,1.98,4.5,0.94,129.2,143.8,60
6141,253,122,0.882,3.57,3.65,0.94,107.4,129.1,4
6142,254,99,0.894,2.47,4.94,0.94,98.2,111.3,6
6143,255,122,0.879,2.37,4.68,0.94,97.6,111.8,79
6144,256,98,0.868,2.82,4.68,0.94,92.8,109.9,12
6145,257,93,0.846,4.24,4.68,0.94,89.1,113.4,3
6146,258,81,0.818,4.02,4.68,0.94,92.9,122.1,14
6147,259,101,0.808,5.81,4.68,0.94,88.4,124.5,5
6148,260,86,0.875,4.09,4.68,0.94,95.8,118.3,5
6149,261,117,0.888,2.65,4.68,0.94,108,124,7
6150,262,120,0.87,2.99,4.68,0.94,107.1,127.5,27
6151,263,115,0.883,2.3,4.68,0.94,112.3,127.6,77
6152,264,104,0.878,3.32,4.7,0.94,104.9,125.8,10
6153,265,115,0.895,3.31,4.72,0.94,99.9,117.3,6
6154,266,116,0.913,2.59,4.57,0.94,104,116.2,3
6155,267,124,0.916,2.92,4.57,0.94,105.4,118.6,6
6156,268,111,0.875,3.83,4.57,0.94,103.4,126.5,4
6157,269,125,0.886,3.22,4.57,0.94,109.7,129.8,4
6158,270,106,0.909,3.27,4.57,0.94,115.8,133,5
6159,271,126,0.901,3.48,4.57,0.94,124.2,145.8,7
6160,272,129,0.885,3.67,4.57,0.94,124,149.3,7
6161,273,126,0.863,5.18,4.57,0.94,115.8,149.5,4
6162,274,106,0.869,3.56,4.57,0.94,115,140.3,4
6163,275,115,0.915,2.03,4.57,0.94,127.9,139.1,3
6164,276,134,0.901,2.19,4.57,0.94,122.2,135.5,7
6165,277,78,0.874,3.54,4.57,0.94,103.4,125.2,7
6166,278,120,0.863,4.44,4.57,0.94,96.8,123.1,9
6167,279,124,0.871,5.28,4.57,0.94,92.2,119.4,10
6168,280,140,0.876,3.56,4.57,0.94,103.2,124.9,6
6169,281,82,0.865,3.7,4.57,0.94,102.6,126.2,6
6170,282,89,0.872,3.35,4.57,0.94,106,127.7,6
6171,283,89,0.864,2.96,4.57,0.94,103.7,124,19
6172,284,84,0.868,3.04,4.31,0.94,103.6,123.8,28
6173,285,82,0.87,4.08,4.04,0.94,107.1,132,3
6174,286,127,0.862,2.65,3.91,0.94,116,137,85
6175,287,161,0.901,1.62,4.59,0.94,132.8,142.8,40
6176,288,153,0.919,1.85,4.87,0.94,139.4,149.6,3
6177,289,139,0.932,1.88,3.58,0.94,141.3,150,7
6241,290,100,0.908,3.1,3.85,0.94,105.4,120.3,5
6242,291,111,0.9,2.67,5.23,0.94,110.2,125.3,3
6243,292,92,0.901,2.93,4.68,0.94,106.6,122.2,4
6244,293,111,0.894,3.03,4.68,0.94,103.6,120.5,5
6245,294,85,0.874,2.58,4.68,0.94,92.5,107.3,13
6246,295,113,0.83,3.89,4.68,0.94,81.9,105.4,7
6247,296,110,0.842,4.42,4.68,0.94,87.9,113.9,6
6248,297,92,0.875,3.12,4.68,0.94,100.6,119.6,7
6249,298,120,0.87,3.59,4.68,0.94,102.2,124.4,5
6250,299,105,0.922,1.64,4.68,0.94,118.2,124.9,2
6251,300,82,0.919,1.63,4.68,0.94,116.6,123.5,4
6252,301,82,0.897,2.7,4.68,0.94,107.1,122.2,2
6253,302,115,0.904,2.83,4.68,0.94,107.9,122.9,4
6254,303,140,0.909,2.53,4.7,0.94,111.8,125,4
6255,304,114,0.919,1.67,4.72,0.94,113.5,120.4,5
6256,305,127,0.92,1.94,4.57,0.94,116.8,125.8,3
6257,306,97,0.912,2.3,4.57,0.94,115.1,127,3
6258,307,108,0.913,2.07,4.57,0.94,116.4,127.1,3
6259,308,104,0.908,2.22,4.57,0.94,116.5,128.7,2
6260,309,128,0.923,1.44,4.57,0.94,121.5,127,4
6261,310,115,0.876,2.62,4.57,0.94,114.4,133.1,14
6262,311,115,0.88,3.13,4.57,0.94,117.9,139.7,6
6263,312,101,0.88,3.11,4.57,0.94,120.6,142.6,7
6264,313,123,0.861,3.09,4.57,0.94,117.5,141.2,7
6265,314,112,0.845,2.96,4.57,0.94,110.9,135,17
6266,315,90,0.821,4.11,4.57,0.94,98,129,13
6267,316,128,0.902,2.39,4.57,0.94,114.7,128.3,3
6268,317,94,0.88,3.03,4.57,0.94,116.2,136.6,5
6269,318,115,0.842,3.67,4.57,0.94,110.9,140.5,84
6270,319,85,0.842,4.02,4.57,0.94,97.3,124.7,10
6271,320,95,0.862,4.55,4.57,0.94,96.2,122.6,4
6272,321,105,0.849,4.13,4.57,0.94,92.7,117.9,7
6273,322,95,0.836,5.21,4.57,0.94,96.2,127.7,4
6274,323,143,0.85,3.85,4.57,0.94,118.9,149.1,4
6275,324,125,0.927,1.77,4.57,0.94,142.9,151.5,5
6276,325,131,0.931,1.3,4.73,0.94,147.4,151.5,2
6277,326,101,0.93,1.42,4.12,0.94,142.5,147.7,3
6341,327,97,0.896,2.38,4.08,0.94,110.7,124.6,5
6342,328,109,0.891,4.29,3.83,0.94,107.5,130.3,3
6343,329,122,0.875,2.81,4.54,0.94,108.2,127.1,47
6344,330,104,0.874,4.02,4.68,0.94,99.2,122.5,3
6345,331,131,0.863,4.07,4.68,0.94,97.5,122.1,6
6346,332,119,0.852,4.29,4.68,0.94,95.2,121.7,8
6347,333,118,0.869,3.11,4.68,0.94,103.4,123.5,11
6348,334,128,0.865,3.09,4.68,0.94,100.9,121,7
6349,335,99,0.886,2.93,4.68,0.94,108.2,126.1,4
6350,336,99,0.889,3,4.68,0.94,111.8,130.2,4
6351,337,87,0.865,4.02,4.68,0.94,100.2,124.3,5
6352,338,130,0.858,4.53,4.68,0.94,95.2,121.1,4
6353,339,109,0.876,3.57,4.68,0.94,108,130.5,4
6354,340,89,0.925,1.78,4.68,0.94,121.9,129.6,4
6355,341,110,0.919,2.25,4.68,0.94,124.8,136.5,5
6356,342,112,0.908,2.77,4.7,0.94,116,131.2,4
6357,343,86,0.899,3.12,4.73,0.94,114.8,133,6
6358,344,121,0.889,3.35,4.57,0.94,106.2,125.5,4
6359,345,118,0.9,2.36,4.57,0.94,113.8,127.6,6
6360,346,105,0.908,1.93,4.57,0.94,119.5,130.1,8
6361,347,105,0.921,1.72,4.57,0.94,122.3,130.1,3
6362,348,106,0.907,2.45,4.57,0.94,112.6,125.6,4
6363,349,117,0.866,3.41,4.57,0.94,112.4,136.8,8
6364,350,89,0.856,3.2,4.57,0.94,115.2,140.2,13
6365,351,103,0.828,3.15,4.57,0.94,107.5,134.7,18
6366,352,104,0.864,3.16,4.57,0.94,107.7,129.7,6
6367,353,105,0.872,2.99,4.57,0.94,112.3,133.6,12
6368,354,117,0.885,2.44,4.57,0.94,119,135.7,9
6369,355,114,0.839,4.98,4.57,0.94,99.2,130.1,4
6370,356,99,0.853,3.48,4.57,0.94,95.9,118.6,21
6371,357,92,0.863,4.64,4.57,0.94,90.6,115.4,2
6372,358,85,0.887,3.36,4.57,0.94,93.6,110.9,4
6373,359,116,0.85,11.46,4.57,0.94,99.7,144.4,5
6374,360,144,0.857,4.03,4.57,0.94,118.4,148.9,7
6375,361,82,0.913,2.31,4.57,0.94,140.7,155.2,4
6376,362,87,0.902,2.49,4.76,0.94,134.2,150.6,2
6377,363,99,0.906,1.98,4.7,0.94,133.2,145.6,5
6378,364,95,0.916,1.55,3.83,0.94,135.1,142.7,7
6442,365,114,0.873,2.76,3.59,0.94,103.3,121.5,70
6443,366,117,0.89,4.73,3.66,0.94,102.9,127.3,6
6444,367,106,0.906,2.53,4.54,0.94,111.3,124.8,4
6445,368,123,0.872,4.13,4.54,0.94,107.3,133.1,3
6446,369,124,0.891,2.68,4.68,0.94,118.2,135.6,9
6447,370,135,0.895,2.66,4.68,0.94,115.1,131.4,4
6448,371,130,0.883,3.12,4.68,0.94,111.9,131.9,6
6449,372,130,0.886,2.75,4.68,0.94,112.3,130.1,8
6450,373,119,0.887,3.79,4.68,0.94,99.2,118.7,3
6451,374,78,0.864,8.21,4.68,0.94,94.3,127.8,4
6452,375,91,0.847,4.14,4.68,0.94,100.5,128.7,48
6453,376,79,0.89,2.64,4.68,0.94,114.9,131.7,5
6454,377,113,0.887,2.95,4.68,0.94,112.4,131.2,13
6455,378,109,0.898,4.93,4.68,0.94,108.3,131.1,9
6456,379,82,0.902,2.63,4.68,0.94,111.4,126.1,5
6457,380,110,0.898,4.24,4.68,0.94,103.4,124.2,4
6458,381,116,0.896,2.84,4.7,0.94,105,120.6,4
6459,382,126,0.912,1.92,4.57,0.94,113.9,123.5,4
6460,383,117,0.911,1.8,4.57,0.94,114.8,123.7,6
6461,384,137,0.92,1.81,4.57,0.94,110,117.7,3
6462,385,98,0.924,1.58,4.57,0.94,109.4,115.2,3
6463,386,112,0.891,2.27,4.57,0.94,107.5,121.1,8
6464,387,80,0.872,2.9,4.57,0.94,108.8,128.6,9
6465,388,66,0.86,3.89,4.57,0.94,102.2,127.4,6
6466,389,92,0.882,3.74,4.57,0.94,102.1,123.3,4
6467,390,97,0.888,2.79,4.57,0.94,109.3,126.4,7
6468,391,114,0.883,3.02,4.57,0.94,108.4,127.5,8
6469,392,95,0.882,2.79,4.57,0.94,110.7,128.7,9
6470,393,75,0.839,4.09,4.57,0.94,100.9,130.6,80
6471,394,120,0.869,3.3,4.57,0.94,94.2,113.4,7
6472,395,96,0.857,4.63,4.57,0.94,96,122.7,4
6473,396,123,0.842,8.92,4.57,0.94,104.4,148.6,4
6474,397,108,0.862,3.18,4.57,0.94,124.4,150.1,13
6475,398,110,0.84,3.63,4.57,0.94,118.9,150.5,12
6476,399,97,0.836,4.31,4.49,0.94,105.5,138.1,15
6477,400,92,0.883,3.23,3.55,0.94,112.7,133.1,3
6478,401,97,0.885,2.59,4.18,0.94,121,139.2,6
6542,402,121,0.877,3.41,4.63,0.94,105.7,126.7,4
6543,403,111,0.921,1.57,3.54,0.94,114.1,120.3,4
6544,404,122,0.927,2.34,4.05,0.94,112,122,7
6545,405,139,0.91,2.12,4.54,0.94,119.8,131.3,2
6546,406,119,0.919,1.93,4.54,0.94,123.3,132.8,4
6547,407,140,0.924,1.68,4.68,0.94,125.9,133.3,3
6548,408,146,0.918,1.75,4.68,0.94,127.9,136.5,3
6549,409,131,0.899,2.34,4.68,0.94,118.9,133.3,6
6550,410,122,0.88,2.94,4.68,0.94,109.4,128.4,11
6551,411,125,0.862,4.43,4.68,0.94,98.1,124.3,4
6552,412,96,0.833,4.32,4.68,0.94,97,127.4,66
6553,413,104,0.854,4,4.68,0.94,96.8,121.8,5
6554,414,111,0.876,2.72,4.68,0.94,96.9,113.3,29
6555,415,96,0.918,1.49,4.68,0.94,106.6,112.3,6
6556,416,97,0.882,3.18,4.68,0.94,101.6,120.3,6
6557,417,114,0.861,5.45,4.68,0.94,98,128.6,6
6558,418,141,0.899,2.22,4.68,0.94,115.1,128.1,7
6559,419,133,0.919,1.82,4.68,0.94,118.5,126.9,3
6560,420,118,0.904,2.52,4.7,0.94,118.2,132.9,3
6561,421,136,0.882,2.75,4.57,0.94,115.7,134.4,9
6562,422,112,0.887,2.67,4.57,0.94,114.4,131.8,11
6563,423,112,0.896,1.87,4.57,0.94,104.7,114.9,16
6564,424,91,0.846,2.87,4.57,0.94,94.9,115.1,68
6565,425,84,0.833,5.21,4.57,0.94,85.3,115,8
