"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
6561,421,99,0.843,1.56,34.75,0.88,111.7,123.5,4
6562,422,112,0.841,1.57,34.61,0.88,111,123,4
6563,423,91,0.838,1.6,34.76,0.88,109.7,122.1,5
6564,424,112,0.835,1.68,35.55,0.88,108.1,122,4
6565,425,56,0.83,1.85,35.6,0.88,106.1,122.3,4
6566,426,75,0.825,2.07,35.54,0.88,104.1,123.2,3
6567,427,107,0.822,2.36,35.57,0.88,101.7,123.7,4
6568,428,99,0.824,2.49,35.52,0.88,100.2,122.9,5
6569,429,120,0.826,2.53,34.62,0.88,99.1,121.7,6
6570,430,110,0.822,2.61,34.05,0.88,99.1,122.8,6
6571,431,107,0.813,2.76,35.7,0.88,99.7,126.1,5
6572,432,120,0.801,2.8,38.19,0.88,100.2,128.6,4
6573,433,102,0.793,2.8,39.02,0.88,100.5,130.1,3
6574,434,133,0.788,2.75,38.87,0.88,100.9,130.9,3
6575,435,102,0.785,2.73,38.25,0.88,100.9,131,3
6576,436,82,0.783,2.74,37.33,0.88,100.6,131.1,4
6577,437,71,0.783,2.73,36.64,0.88,100.6,131,4
6643,438,91,0.818,1.89,41.72,0.88,104.5,122.1,5
6644,439,92,0.824,1.82,40.92,0.88,104.8,120.9,5
6645,440,115,0.832,1.68,40.82,0.88,105,118.7,5
6646,441,104,0.838,1.55,38.76,0.88,105.4,116.6,5
6647,442,106,0.844,1.43,37.51,0.88,106.1,115.3,5
6648,443,115,0.843,1.43,34.79,0.88,105.5,114.9,6
6649,444,123,0.832,1.58,34.29,0.88,103.8,116.1,6
6650,445,121,0.823,1.75,33.38,0.88,101.7,116.8,6
6651,446,124,0.82,1.87,33.54,0.88,100.3,116.8,5
6652,447,88,0.826,1.83,33.45,0.88,100,115.4,4
6653,448,99,0.837,1.7,34.73,0.88,101.3,114.3,3
6654,449,129,0.848,1.55,35.91,0.88,103.5,113.9,2
6655,450,95,0.854,1.48,36.53,0.88,105.5,114.6,3
6656,451,78,0.855,1.45,36.17,0.88,107.4,116.1,3
6657,452,90,0.854,1.47,36.36,0.88,108.9,118,3
6658,453,121,0.851,1.5,36.74,0.88,109.7,119.7,3
6659,454,117,0.848,1.54,36.85,0.88,110.1,120.9,3
6660,455,115,0.845,1.57,36.73,0.88,110.3,121.7,3
6661,456,104,0.842,1.6,35.87,0.88,110,122.3,4
6662,457,122,0.84,1.61,35.19,0.88,109.6,122.2,4
6663,458,90,0.837,1.64,34.71,0.88,109,122.1,4
6664,459,87,0.832,1.73,34.71,0.88,107.9,122.4,5
6665,460,80,0.828,1.84,34.75,0.88,106.7,123,4
6666,461,102,0.826,1.95,34.89,0.88,105.2,122.9,3
6667,462,102,0.825,2.09,34.78,0.88,103.8,123,3
6668,463,110,0.827,2.17,34.33,0.88,102.8,122.4,4
6669,464,115,0.829,2.28,33.4,0.88,101.7,121.9,5
6670,465,124,0.826,2.51,34.04,0.88,100.7,123.5,6
6671,466,108,0.816,2.7,36.23,0.88,100.9,126.6,5
6672,467,104,0.805,2.73,38.39,0.88,101.3,128.8,4
6673,468,104,0.796,2.72,39.22,0.88,101.5,130.2,3
6674,469,112,0.79,2.7,38.81,0.88,101.6,130.9,3
6675,470,105,0.786,2.68,37.72,0.88,101.6,131.3,4
6676,471,86,0.784,2.67,36.55,0.88,101.4,131.1,4
6744,472,126,0.83,1.74,40.36,0.88,104.8,119.5,4
6745,473,100,0.836,1.61,40.18,0.88,105.3,117.6,5
6746,474,92,0.842,1.48,39.79,0.88,106.4,116.4,5
6747,475,106,0.845,1.42,36.85,0.88,106.8,115.9,6
6748,476,108,0.836,1.5,35.15,0.88,105.7,116.6,7
6749,477,120,0.827,1.64,33.58,0.88,104.3,117.6,7
6750,478,141,0.818,1.8,32.78,0.88,102.2,118.4,6
6751,479,135,0.819,1.86,33.01,0.88,101.4,118,5
6752,480,97,0.827,1.77,32.75,0.88,101.7,116.5,4
6753,481,114,0.841,1.6,33.32,0.88,102.8,114.3,3
6754,482,129,0.853,1.44,34.6,0.88,104.2,112.8,3
6755,483,130,0.86,1.35,35.53,0.88,105.5,112.3,3
6756,484,116,0.862,1.34,36.09,0.88,106.7,113.2,3
6757,485,117,0.861,1.35,36.18,0.88,107.9,114.7,3
6758,486,88,0.859,1.4,36.04,0.88,108.4,116.2,3
6759,487,106,0.853,1.49,35.89,0.88,108.3,117.8,3
6760,488,107,0.848,1.57,36.42,0.88,108.5,119.6,3
6761,489,116,0.843,1.62,36.84,0.88,108.5,120.7,3
6762,490,133,0.838,1.68,35.82,0.88,108,121.4,4
6763,491,102,0.833,1.76,34.65,0.88,107.1,122,4
6764,492,93,0.826,1.9,34.35,0.88,105.5,122.7,4
6765,493,107,0.822,2,34.1,0.88,104.6,123.2,4
6766,494,103,0.821,2.04,34.04,0.88,104.2,123.2,4
6767,495,106,0.824,2.06,33.6,0.88,104,123,3
6768,496,96,0.827,2.1,33.79,0.88,103.8,122.7,3
6769,497,72,0.829,2.2,34.44,0.88,103.2,123,4
6770,498,131,0.826,2.4,35.65,0.88,102.5,124.5,5
6771,499,98,0.82,2.56,36.58,0.88,102.3,126.7,5
6772,500,129,0.81,2.63,37.9,0.88,102.7,129.1,4
6773,501,100,0.799,2.63,38.94,0.88,102.6,130.3,3
6774,502,97,0.792,2.62,38.19,0.88,102.5,130.9,3
6775,503,82,0.789,2.58,36.89,0.88,102.5,131.1,4
6845,504,68,0.839,1.54,40.33,0.88,106,117.3,5
6846,505,71,0.843,1.46,38.85,0.88,107,116.6,5
6847,506,93,0.841,1.45,37.23,0.88,107.2,117.2,6
6848,507,109,0.835,1.52,36.04,0.88,106.8,118.1,7
6849,508,90,0.824,1.67,34.77,0.88,104.7,118.8,7
6850,509,147,0.819,1.78,35.56,0.88,103.4,119.5,6
6851,510,141,0.821,1.81,34.96,0.88,102.5,118.4,5
6852,511,129,0.831,1.71,35.25,0.88,102.9,116.7,4
6853,512,132,0.844,1.53,34.94,0.88,103.9,114.4,4
6854,513,149,0.857,1.36,34.22,0.88,105,112.1,3
6855,514,133,0.865,1.25,34.43,0.88,105.9,110.7,2
6856,515,143,0.868,1.2,35.6,0.88,106.6,110.6,3
6857,516,108,0.869,1.21,35.74,0.88,107.4,111.4,3
6858,517,113,0.866,1.26,34.99,0.88,107.6,112.7,4
6859,518,115,0.86,1.38,35.71,0.88,107.6,114.9,4
6860,519,56,0.854,1.49,36.16,0.88,107.4,116.8,3
6861,520,90,0.847,1.58,35.95,0.88,107.3,118.5,3
6862,521,67,0.84,1.69,35.5,0.88,106.9,120.1,3
6863,522,120,0.831,1.84,34.81,0.88,105.6,121.5,4
6864,523,123,0.824,1.97,34.64,0.88,104.5,122.5,4
6865,524,120,0.82,2.07,34.15,0.88,103.6,123.2,4
6866,525,64,0.819,2.09,33.81,0.88,103.4,123.1,3
6867,526,89,0.821,2.09,34.1,0.88,103.5,123.1,2
6868,527,91,0.825,2.09,34.58,0.88,103.8,123.1,3
6869,528,87,0.828,2.16,35.26,0.88,103.9,123.7,4
6870,529,114,0.827,2.31,35.41,0.88,103.5,124.8,5
6871,530,120,0.821,2.53,37.16,0.88,103.1,127.2,5
6872,531,80,0.811,2.64,37.93,0.88,103.1,129.5,4
6873,532,76,0.802,2.58,39.03,0.88,103.5,130.6,3
6874,533,86,0.796,2.54,38.57,0.88,103.7,131.1,3
6946,534,86,0.842,1.46,39.46,0.88,107.6,117.6,6
6947,535,92,0.839,1.47,37.48,0.88,107.7,117.9,7
6948,536,101,0.835,1.53,37.1,0.88,107.4,118.9,7
6949,537,108,0.824,1.68,36.05,0.88,105.4,119.8,7
6950,538,105,0.821,1.77,35.84,0.88,104.3,120.1,6
6951,539,131,0.823,1.78,35.12,0.88,103.4,118.9,5
6952,540,148,0.836,1.62,35.56,0.88,104,116.5,4
6953,541,114,0.849,1.45,35.84,0.88,105,114,4
6954,542,153,0.861,1.29,35.52,0.88,105.7,111.5,3
6955,543,155,0.869,1.18,35.35,0.88,106.2,109.7,2
6956,544,130,0.874,1.1,35.92,0.88,106.6,108.6,3
6957,545,107,0.874,1.1,35.96,0.88,106.9,108.9,3
6958,546,125,0.871,1.17,36.45,0.88,107.1,110.3,3
6959,547,107,0.865,1.27,36.95,0.88,107.3,112.5,3
6960,548,109,0.858,1.38,36.99,0.88,106.9,114.3,3
6961,549,116,0.85,1.51,35.79,0.88,106.2,116.2,2
6962,550,91,0.84,1.67,35.98,0.88,105.4,118.1,3
6963,551,117,0.83,1.86,36.99,0.88,104,119.9,3
6964,552,88,0.822,2.02,35.87,0.88,103,121.7,4
6965,553,100,0.816,2.17,35.49,0.88,102,122.6,3
6966,554,97,0.816,2.17,35.18,0.88,102.1,122.9,3
6967,555,87,0.819,2.12,34.65,0.88,103,123,3
6968,556,109,0.824,2.06,34.09,0.88,104.3,123.3,3
6969,557,114,0.826,2.14,34.57,0.88,104.4,124.1,4
6970,558,129,0.827,2.26,34.91,0.88,104.1,124.9,4
6971,559,116,0.821,2.49,36.58,0.88,103.7,127.5,5
6972,560,97,0.813,2.57,39.2,0.88,104.3,130.1,4
6973,561,57,0.804,2.56,40.42,0.88,104.3,131.1,3
6974,562,106,0.798,2.5,38.58,0.88,104.3,131.1,3
7047,563,66,0.838,1.49,40,0.88,108.3,119,7
7048,564,107,0.831,1.57,38.78,0.88,107.4,119.8,7
7049,565,117,0.824,1.68,35.96,0.88,105.9,120.3,7
7050,566,110,0.824,1.72,36.42,0.88,105.5,120.5,6
7051,567,108,0.83,1.69,35.98,0.88,105,118.9,5
7052,568,126,0.84,1.56,35.89,0.88,105,116.4,4
7053,569,112,0.854,1.38,36.1,0.88,106,113.7,4
7054,570,131,0.865,1.23,35.45,0.88,106.5,111.2,3
7055,571,142,0.872,1.13,34.83,0.88,106.6,109.3,2
7057,572,90,0.876,1.07,35.32,0.88,106.9,108.2,3
7058,573,102,0.873,1.13,36.59,0.88,106.9,109.5,3
7059,574,101,0.868,1.2,36.57,0.88,107.2,111.4,3
7060,575,110,0.861,1.31,35.64,0.88,106.9,113.1,2
7061,576,91,0.852,1.45,35.16,0.88,106.3,115.1,3
7062,577,108,0.84,1.64,35.62,0.88,104.6,116.8,3
7063,578,119,0.83,1.83,36.03,0.88,103.3,118.7,4
7064,579,108,0.82,2.03,35.74,0.88,102.1,120.8,4
7065,580,140,0.814,2.2,35.1,0.88,100.8,121.8,3
7066,581,83,0.814,2.22,34.97,0.88,101.4,122.8,3
7067,582,97,0.818,2.14,35.41,0.88,102.8,123.1,3
7068,583,131,0.822,2.06,34.95,0.88,104.3,123.6,3
7069,584,133,0.825,2.14,34.67,0.88,104.3,124.1,3
7070,585,116,0.826,2.23,35.33,0.88,104.5,125.3,4
7071,586,98,0.821,2.4,37.47,0.88,104.6,127.7,4
7072,587,97,0.814,2.52,39.02,0.88,104.9,130.4,4
7073,588,88,0.806,2.53,40.05,0.88,105,131.5,3
7148,589,91,0.831,1.57,38.64,0.88,108.2,120.6,7
7149,590,129,0.826,1.67,37.4,0.88,106.8,121.1,7
7150,591,116,0.826,1.7,36.7,0.88,106.2,120.8,6
7151,592,125,0.834,1.63,35.58,0.88,106,118.9,5
7152,593,123,0.843,1.52,35.59,0.88,105.7,116.3,4
7153,594,113,0.858,1.32,36.11,0.88,106.7,113.2,3
7154,595,100,0.867,1.19,35.85,0.88,106.9,110.9,3
7155,596,111,0.873,1.11,35.23,0.88,107,109.2,2
7160,597,99,0.861,1.29,36.25,0.88,107,112.8,3
7161,598,79,0.852,1.41,36.51,0.88,106,114.1,3
7162,599,92,0.841,1.58,37.13,0.88,104.4,115.8,4
7163,600,71,0.83,1.79,36.69,0.88,102.5,117.5,4
7164,601,97,0.819,2.03,37.3,0.88,101.2,119.9,4
7165,602,156,0.814,2.15,35.89,0.88,100.9,121.3,4
7166,603,138,0.813,2.23,35.3,0.88,101.1,122.6,3
7167,604,113,0.816,2.16,35.45,0.88,102.2,122.8,3
7168,605,127,0.82,2.11,35.51,0.88,103.7,123.8,3
7169,606,114,0.823,2.14,35.46,0.88,104.4,124.5,3
7170,607,95,0.824,2.23,35.96,0.88,104.8,125.9,4
7171,608,93,0.821,2.36,36.79,0.88,105,127.9,4
7172,609,84,0.813,2.52,39.31,0.88,105,130.5,4
7249,610,114,0.826,1.66,37.21,0.88,107.6,121.7,7
7250,611,88,0.83,1.66,36.54,0.88,107,121,6
7251,612,106,0.838,1.58,35.86,0.88,106.8,118.7,5
7252,613,86,0.85,1.43,36.45,0.88,107,115.8,4
7253,614,116,0.86,1.29,35.95,0.88,107,112.9,3
7254,615,116,0.869,1.17,35.27,0.88,107.3,110.7,3
7255,616,79,0.874,1.1,35.13,0.88,107.3,109.2,2
7262,617,70,0.841,1.54,36.11,0.88,104.3,115.2,4
7263,618,77,0.83,1.75,35.55,0.88,102.3,116.7,4
7264,619,73,0.819,1.98,36.38,0.88,100.9,119,4
7266,620,141,0.811,2.24,35.85,0.88,100.4,122,3
7267,621,135,0.814,2.2,35.11,0.88,101.8,123,3
7268,622,125,0.819,2.11,35.43,0.88,103.6,123.7,3
7350,623,70,0.834,1.61,37.15,0.88,108.1,120.8,5
7351,624,100,0.842,1.53,35.31,0.88,107.7,118.7,4
7352,625,122,0.853,1.38,35.69,0.88,107.7,115.6,4
7353,626,106,0.863,1.25,35.59,0.88,107.6,112.6,3
7354,627,95,0.871,1.14,35.36,0.88,107.7,110.8,2
7367,628,100,0.814,2.19,35.19,0.88,101.9,123.1,3
