"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
5758,154,122,0.792,2.7,39.26,0.87,99.2,127.9,4
5759,155,120,0.785,2.75,40.68,0.87,98.2,127.9,4
5760,156,107,0.78,2.74,40.16,0.87,97,126.8,3
5761,157,124,0.779,2.65,40.65,0.87,97.1,126.1,3
5762,158,119,0.776,2.6,39.93,0.87,96.7,125.4,4
5763,159,99,0.776,2.5,39.81,0.87,96.9,124.5,4
5764,160,86,0.775,2.43,39.04,0.87,96.7,123.6,4
5765,161,57,0.77,2.43,39.04,0.87,96,123.3,4
5767,162,38,0.755,2.66,41.68,0.87,93,123.6,4
5768,163,92,0.746,2.78,39.59,0.87,90.7,122.8,4
5769,164,88,0.738,2.94,39.36,0.87,88.4,122,4
5770,165,50,0.734,3.01,39.19,0.87,86.4,120.5,4
5771,166,106,0.73,3.02,36.06,0.87,84.9,119,4
5772,167,94,0.726,3.08,35.29,0.87,84.1,119,4
5839,168,111,0.686,4.17,36.33,0.87,85.3,136.3,5
5840,169,122,0.687,4.11,36.68,0.87,85.8,136.4,5
5841,170,125,0.688,4.04,36.63,0.87,86.3,136.4,5
5842,171,98,0.691,3.91,36.7,0.87,87.4,136.5,6
5843,172,93,0.698,3.66,37.05,0.87,89.6,136.7,6
5844,173,113,0.708,3.35,37.04,0.87,92.7,136.8,7
5845,174,109,0.724,3.06,36.69,0.87,96.1,136.5,7
5846,175,109,0.743,2.76,37.7,0.87,100,136,7
5847,176,107,0.76,2.53,38.7,0.87,103,135,7
5848,177,108,0.774,2.35,39.52,0.87,105.2,133.8,6
5849,178,116,0.787,2.2,39.54,0.87,106.5,132,5
5850,179,97,0.798,2.07,38.94,0.87,107.4,130.1,4
5851,180,95,0.809,1.95,38.29,0.87,107.7,127.6,4
5852,181,114,0.818,1.83,37.03,0.87,107.9,125.1,3
5853,182,96,0.823,1.77,37.03,0.87,108,123.9,2
5854,183,109,0.825,1.79,37.03,0.87,107.9,124,3
5855,184,102,0.823,1.91,37.46,0.87,107.4,125.2,3
5856,185,124,0.818,2.09,37.44,0.87,106.4,126.8,4
5857,186,142,0.811,2.27,38.13,0.87,105.1,128.3,4
5858,187,147,0.802,2.39,39.43,0.87,103.6,128.9,4
5859,188,143,0.795,2.4,41.93,0.87,102.6,128.6,3
5860,189,114,0.79,2.37,41.19,0.87,101.2,127.1,3
5861,190,140,0.787,2.32,40.81,0.87,100.4,125.7,4
5862,191,114,0.785,2.28,39.64,0.87,99.7,124.5,4
5863,192,118,0.783,2.25,40.24,0.87,99.4,124,4
5864,193,91,0.778,2.28,39.63,0.87,98.5,123.9,4
5865,194,93,0.769,2.42,40.13,0.87,96.7,124.2,4
5866,195,87,0.758,2.59,39.87,0.87,94.3,124.2,4
5867,196,94,0.748,2.84,40.71,0.87,91.5,124.3,4
5868,197,80,0.741,3,41.06,0.87,89,123.2,4
5869,198,86,0.736,3.06,40.37,0.87,87,121.5,4
5870,199,85,0.731,3.07,37.24,0.87,85.1,119.7,3
5871,200,88,0.728,3.1,36.55,0.87,84.3,119.2,4
5872,201,32,0.725,3.13,33.84,0.87,84.1,119.5,4
5939,202,59,0.685,4.21,36.27,0.87,85,136.1,5
5940,203,85,0.686,4.15,36.8,0.87,85.5,136.2,5
5941,204,94,0.689,4.04,37.19,0.87,86.2,136.1,5
5942,205,104,0.692,3.87,37.26,0.87,87.7,136.3,5
5943,206,96,0.702,3.58,37.1,0.87,90.3,136.4,6
5944,207,103,0.714,3.25,36.17,0.87,93.9,136.7,6
5945,208,103,0.732,2.9,36.2,0.87,98.3,136.7,7
5946,209,118,0.753,2.58,37.54,0.87,103,136.5,7
5947,210,103,0.771,2.35,39.19,0.87,106.4,135.8,6
5948,211,108,0.786,2.19,38.58,0.87,108.5,134.3,5
5949,212,104,0.799,2.05,38.65,0.87,109.3,132.2,4
5950,213,105,0.807,1.97,37.49,0.87,109,129.6,4
5951,214,118,0.812,1.92,37.06,0.87,108,127.2,4
5952,215,103,0.817,1.86,37.06,0.87,107.7,125.5,3
5953,216,117,0.82,1.81,37.06,0.87,108.4,125.3,3
5954,217,104,0.823,1.75,37.06,0.87,109.5,125.5,3
5955,218,119,0.823,1.75,37.06,0.87,110,125.9,3
5956,219,111,0.823,1.77,37.06,0.87,109.8,126.1,3
5957,220,122,0.821,1.83,37.06,0.87,109.3,126.6,3
5958,221,131,0.818,1.87,38.04,0.87,108.8,126.9,2
5959,222,146,0.812,1.9,40.09,0.87,107.9,126.8,3
5960,223,138,0.806,1.93,41.19,0.87,106.6,126.3,3
5961,224,129,0.801,1.94,40.91,0.87,105.4,125.6,3
5962,225,126,0.796,1.97,38.92,0.87,103.7,124.7,3
5963,226,118,0.786,2.09,39.36,0.87,102.1,125.1,4
5964,227,104,0.775,2.3,39.77,0.87,99.7,125.9,4
5965,228,107,0.762,2.59,39.76,0.87,96.4,126.5,4
5966,229,107,0.754,2.89,40.14,0.87,93.2,126.2,4
5967,230,94,0.745,3.11,41,0.87,89.9,124.9,4
5968,231,99,0.74,3.15,39.59,0.87,87.3,122.5,4
5969,232,84,0.736,3.11,38.52,0.87,85.8,120.3,4
5970,233,82,0.734,3.08,37.77,0.87,85,119.3,3
5971,234,91,0.729,3.12,35.78,0.87,84.5,119.5,3
5972,235,88,0.725,3.22,35.15,0.87,84.4,120.8,3
5973,236,27,0.72,3.33,34.67,0.87,84.2,122.1,3
5974,237,76,0.715,3.42,33.9,0.87,83.8,123.1,4
6040,238,3,0.685,4.2,35.84,0.87,84.9,135.9,4
6041,239,93,0.692,4,37.3,0.87,86.6,135.7,5
6042,240,116,0.698,3.76,38.14,0.87,88.5,135.6,5
6043,241,116,0.713,3.38,38.91,0.87,92.1,135.3,5
6044,242,85,0.734,2.94,38.42,0.87,97.1,135.2,6
6045,243,87,0.754,2.58,36.31,0.87,102.4,135.6,6
6046,244,94,0.773,2.34,37.04,0.87,106.3,135.3,6
6047,245,79,0.789,2.19,37.99,0.87,108.7,134.4,5
6048,246,108,0.802,2.07,37.9,0.87,109.9,132.6,4
6049,247,91,0.814,1.94,37.07,0.87,110,129.7,3
6050,248,123,0.819,1.86,37.07,0.87,108.5,126.2,3
6051,249,117,0.822,1.8,37.07,0.87,107.6,124,3
6052,250,108,0.824,1.74,37.07,0.87,108,123.5,3
6053,251,89,0.824,1.7,37.07,0.87,109.1,124,3
6054,252,101,0.826,1.65,37.07,0.87,110.6,124.9,4
6055,253,100,0.827,1.59,37.07,0.87,111.8,125.2,4
6056,254,109,0.829,1.54,37.07,0.87,112.5,125.1,4
6057,255,122,0.831,1.51,37.07,0.87,112.9,124.9,4
6058,256,128,0.833,1.49,37.07,0.87,113.6,125.2,4
6059,257,97,0.832,1.51,38.49,0.87,113.6,125.6,4
6060,258,97,0.826,1.58,39.58,0.87,112.7,126.2,4
6061,259,101,0.815,1.67,38.58,0.87,110.8,126.6,4
6062,260,143,0.802,1.84,38.24,0.87,108.1,127.3,4
6063,261,125,0.784,2.11,38.62,0.87,104.5,128.6,4
6064,262,94,0.768,2.49,38.67,0.87,99.9,129.4,4
6065,263,106,0.756,2.96,39.11,0.87,95.3,129.7,4
6066,264,95,0.754,3.29,39.54,0.87,91.5,127.6,2
6067,265,115,0.751,3.29,39.89,0.87,88.7,124,3
6068,266,89,0.749,3.12,39.66,0.87,86.9,120.4,4
6069,267,86,0.744,3.06,40.07,0.87,85.9,119.1,4
6070,268,92,0.739,3.1,38.65,0.87,85.3,119.3,4
6071,269,86,0.731,3.22,37.75,0.87,85,120.9,4
6072,270,97,0.724,3.37,36.5,0.87,84.7,122.7,4
6073,271,106,0.716,3.51,35.11,0.87,84.1,124.2,4
6074,272,109,0.711,3.59,34.16,0.87,83.7,125,3
6075,273,136,0.707,3.65,34.15,0.87,83.6,125.9,3
6076,274,47,0.705,3.75,34.76,0.87,83.6,126.9,4
6077,275,31,0.703,3.77,34.45,0.87,83.6,127.3,4
6140,276,25,0.69,4.14,35.58,0.87,85.4,135.2,4
6141,277,109,0.7,3.87,37.78,0.87,87.6,135,4
6142,278,112,0.71,3.58,39.36,0.87,90,134.6,4
6143,279,110,0.726,3.17,40.46,0.87,93.9,133.8,5
6144,280,87,0.754,2.67,39.99,0.87,100.1,133.4,5
6145,281,91,0.78,2.29,36.59,0.87,105.7,133,5
6146,282,90,0.798,2.09,35.4,0.87,108.5,131.9,4
6147,283,79,0.807,2.04,35.9,0.87,108.8,130.4,3
6148,284,102,0.815,1.98,36.61,0.87,108.4,128.3,3
6149,285,96,0.823,1.86,37.01,0.87,108,125.1,3
6150,286,106,0.828,1.73,37.02,0.87,107.5,122.3,3
6151,287,112,0.831,1.66,37.02,0.87,107.7,121.3,3
6152,288,102,0.832,1.6,37.02,0.87,108.8,121.5,3
6153,289,119,0.831,1.58,37.03,0.87,109.9,122.4,3
6154,290,83,0.83,1.56,37.03,0.87,111.3,123.9,4
6155,291,99,0.832,1.52,37.03,0.87,112.7,124.8,4
6156,292,119,0.835,1.47,37.03,0.87,114.2,125.2,4
6157,293,119,0.839,1.41,37.03,0.87,115.6,125.5,4
6158,294,110,0.844,1.35,37.03,0.87,117.4,126,4
6159,295,103,0.846,1.33,37.16,0.87,118.4,126.4,3
6160,296,101,0.841,1.38,38.3,0.87,118.3,127.6,3
6161,297,107,0.829,1.53,38.13,0.87,116.2,129.2,4
6162,298,104,0.809,1.79,37.38,0.87,112,130.5,4
6163,299,126,0.787,2.18,35.93,0.87,106.5,131.6,4
6164,300,128,0.772,2.72,36.97,0.87,100.8,132.6,3
6165,301,85,0.766,3.28,38.36,0.87,95.5,131.7,4
6166,302,114,0.766,3.45,38.91,0.87,91.3,127.2,5
6167,303,93,0.771,3.13,39.61,0.87,89.3,121,5
6168,304,115,0.766,2.91,40.32,0.87,87.6,117.5,3
6169,305,92,0.757,2.93,41.46,0.87,86.8,117.6,4
6170,306,98,0.745,3.13,41.22,0.87,86.1,120,4
6171,307,86,0.732,3.38,39.28,0.87,85.4,122.7,4
6172,308,77,0.722,3.61,37.45,0.87,84.8,125.1,4
6173,309,82,0.711,3.78,35.85,0.87,83.9,126.7,4
6174,310,77,0.706,3.9,36.12,0.87,83.7,128.2,4
6175,311,132,0.702,3.97,36.42,0.87,83.7,129.3,4
6176,312,150,0.701,4.02,36.32,0.87,83.8,130,4
6177,313,145,0.699,4.02,35.57,0.87,83.8,130.2,4
6240,314,69,0.699,3.96,36.33,0.87,86.4,133.9,4
6241,315,112,0.709,3.69,38.47,0.87,88.7,133.5,4
6242,316,122,0.724,3.33,40.24,0.87,91.9,132.9,4
6243,317,79,0.745,2.88,42.04,0.87,96.4,132.1,4
6244,318,98,0.774,2.41,41.96,0.87,102.3,130.8,4
6245,319,94,0.801,2.06,38.1,0.87,106.8,129,4
6246,320,102,0.816,1.87,35.09,0.87,107.8,125.8,3
6247,321,86,0.823,1.8,34.1,0.87,107,123.4,3
6248,322,90,0.827,1.75,35.85,0.87,106.1,121.1,3
6249,323,98,0.829,1.71,36.67,0.87,105.8,120,3
6250,324,123,0.831,1.66,36.65,0.87,106.4,119.8,3
6251,325,110,0.832,1.61,36.63,0.87,107.3,120.1,3
6252,326,111,0.834,1.57,36.64,0.87,108.6,120.8,3
6253,327,85,0.834,1.54,36.65,0.87,110.1,121.9,3
6254,328,85,0.834,1.54,36.65,0.87,111.5,123.5,3
6255,329,102,0.834,1.54,36.65,0.87,113.3,125.4,3
6256,330,95,0.837,1.49,36.66,0.87,115.3,126.6,3
6257,331,100,0.842,1.41,36.65,0.87,117.6,127.4,3
6258,332,102,0.848,1.32,36.65,0.87,120,127.7,3
6259,333,118,0.853,1.24,36.65,0.87,121.7,127.8,3
6260,334,118,0.85,1.28,37.58,0.87,121.8,128.8,3
6261,335,113,0.838,1.45,37.78,0.87,119.4,130.2,3
6262,336,99,0.821,1.72,37.22,0.87,114.9,131.3,3
6263,337,114,0.804,2.12,36.73,0.87,109.2,132.3,3
6264,338,132,0.79,2.66,36.61,0.87,103.2,132.7,4
6265,339,98,0.785,3.15,36.8,0.87,97.4,130.5,5
6266,340,97,0.787,3.13,38.23,0.87,93.5,124.8,6
6267,341,117,0.791,2.74,39.6,0.87,91.3,117.8,5
6268,342,107,0.784,2.57,40,0.87,89,114.1,2
6269,343,85,0.771,2.74,41.29,0.87,87.8,115.7,4
6270,344,84,0.754,3.14,41.65,0.87,87.1,120.3,4
6271,345,102,0.736,3.55,39.49,0.87,85.9,124.5,4
6272,346,100,0.721,3.87,37.43,0.87,85,127.7,4
6273,347,88,0.71,4.05,36.98,0.87,84.4,129.9,4
6274,348,121,0.703,4.16,37.62,0.87,84.4,131.6,4
6275,349,140,0.7,4.19,36.99,0.87,84.2,132.1,4
6276,350,142,0.698,4.21,36.68,0.87,84.2,132.6,4
6277,351,107,0.696,4.22,36.09,0.87,83.9,132.6,4
6278,352,39,0.695,4.23,35.72,0.87,83.8,132.6,4
6340,353,2,0.709,3.78,36.86,0.87,87.6,132.7,4
6341,354,90,0.722,3.44,39.55,0.87,90.2,131.8,4
6342,355,117,0.74,3.05,41.85,0.87,93.9,130.9,4
6343,356,111,0.768,2.59,43.1,0.87,99.2,129.6,4
6344,357,113,0.793,2.17,42.17,0.87,103.9,127.6,4
6345,358,106,0.814,1.87,37.97,0.87,106.7,124.7,3
6346,359,96,0.83,1.64,35.07,0.87,106.3,119.5,3
6347,360,103,0.84,1.48,34.09,0.87,105.4,115.4,2
6348,361,125,0.841,1.45,34.17,0.87,104.6,113.9,2
6349,362,130,0.838,1.5,35.86,0.87,104.3,114.6,2
6350,363,119,0.835,1.54,36.67,0.87,105,116.3,2
6351,364,104,0.835,1.55,36.67,0.87,106.1,117.5,3
6352,365,128,0.836,1.53,36.65,0.87,107.3,118.6,3
6353,366,112,0.838,1.51,36.64,0.87,108.9,119.8,2
6354,367,112,0.838,1.52,36.7,0.87,110.6,121.8,3
6355,368,101,0.838,1.53,36.76,0.87,112.8,124.5,3
6356,369,91,0.839,1.52,36.83,0.87,115.3,126.9,3
6357,370,90,0.842,1.44,36.35,0.87,118.1,128.2,2
6358,371,121,0.848,1.34,36.73,0.87,120.7,128.9,2
6359,372,116,0.852,1.26,36.66,0.87,122.5,129.1,2
6360,373,118,0.851,1.28,36.65,0.87,122.5,129.5,2
6361,374,123,0.843,1.42,37.47,0.87,119.9,129.9,3
6362,375,98,0.831,1.64,37.77,0.87,116,130.3,3
6363,376,104,0.82,1.92,37.44,0.87,111.2,130,3
6364,377,117,0.812,2.23,36.87,0.87,106.6,129.3,4
6365,378,92,0.807,2.53,36.72,0.87,101.6,127.2,5
6366,379,100,0.808,2.58,37.17,0.87,97.7,122.6,6
6367,380,79,0.81,2.37,37.42,0.87,94.5,116.3,6
6368,381,100,0.802,2.33,39.13,0.87,91.9,113.5,4
6369,382,116,0.785,2.63,40.6,0.87,89.9,115.9,4
6370,383,106,0.765,3.13,39.58,0.87,88.5,120.7,4
6371,384,119,0.743,3.71,38.14,0.87,87.1,126.5,4
6372,385,81,0.724,4.13,37.76,0.87,86.3,131.2,3
6373,386,112,0.71,4.27,37.83,0.87,85.5,133.4,3
6374,387,119,0.702,4.34,38.47,0.87,85.3,134.8,4
6375,388,94,0.699,4.35,38.03,0.87,85.1,135,4
6376,389,95,0.695,4.36,36.71,0.87,84.5,134.6,4
6377,390,99,0.693,4.35,36.14,0.87,84.2,134.5,4
6378,391,101,0.693,4.33,35.84,0.87,84.2,134.4,4
6441,392,58,0.738,3.16,40.5,0.87,92.2,129.8,3
6442,393,86,0.757,2.77,42.43,0.87,96.1,128.7,4
6443,394,97,0.783,2.34,43.23,0.87,100.6,126.8,4
6444,395,115,0.804,2,40.63,0.87,104.1,124.4,3
6445,396,115,0.822,1.71,39.47,0.87,104.4,119.2,3
6446,397,113,0.836,1.5,36.5,0.87,104,114.3,3
6447,398,113,0.845,1.38,35,0.87,103.3,111.2,2
6448,399,143,0.845,1.39,35.04,0.87,102.6,110.5,3
6449,400,144,0.844,1.4,34.31,0.87,103.1,111.4,2
6450,401,139,0.84,1.46,35.94,0.87,103.8,113.4,2
6451,402,122,0.84,1.46,36.75,0.87,104.8,114.4,2
6452,403,118,0.842,1.44,36.78,0.87,105.9,115.2,2
6453,404,115,0.844,1.42,36.92,0.87,107.2,115.9,2
6454,405,100,0.845,1.41,36.69,0.87,108.8,117.6,3
6455,406,99,0.844,1.44,36.42,0.87,110.5,119.9,3
6456,407,81,0.843,1.46,36.63,0.87,112.6,122.6,3
6457,408,102,0.843,1.45,36.11,0.87,115.2,125.3,3
6458,409,128,0.846,1.41,35.27,0.87,117.9,127.2,3
6459,410,123,0.847,1.38,35.71,0.87,119.6,128.5,3
6460,411,107,0.846,1.4,36.01,0.87,119.5,128.8,3
6461,412,144,0.841,1.48,36.32,0.87,117.9,128.9,3
6462,413,101,0.835,1.6,37.16,0.87,115,128.3,3
6463,414,94,0.829,1.72,37.13,0.87,111.9,127.1,3
6464,415,91,0.826,1.83,37.43,0.87,108.7,125.4,4
6465,416,94,0.822,1.98,37.76,0.87,105.5,123.9,4
6466,417,106,0.82,2.15,37.76,0.87,102.1,122.2,5
6467,418,94,0.818,2.25,37.33,0.87,98.7,119.3,6
6468,419,121,0.813,2.31,37.39,0.87,95.5,116.8,5
6469,420,131,0.799,2.56,36.97,0.87,92.8,117.3,5
6470,421,104,0.777,3.13,36.83,0.87,90.7,122.3,5
6471,422,110,0.754,3.74,36.8,0.87,89.3,128.4,5
6472,423,124,0.731,4.13,36.79,0.87,87.9,132.8,4
6473,424,122,0.714,4.27,37.76,0.87,87.2,135.4,3
6474,425,87,0.704,4.34,38.21,0.87,86.5,136.6,3
