"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
6865,524,120,0.82,0.46,34.15,0.74,103.6,80.4,5
6866,525,64,0.819,0.47,33.81,0.74,103.4,80.8,4
6867,526,89,0.821,0.47,34.1,0.74,103.5,80.8,4
6868,527,91,0.825,0.45,34.58,0.74,103.8,80.2,4
6869,528,87,0.828,0.43,35.26,0.74,103.9,79.3,4
6870,529,114,0.827,0.43,35.41,0.74,103.5,79,4
6871,530,120,0.821,0.48,37.16,0.74,103.1,80.7,3
6872,531,80,0.811,0.54,37.93,0.74,103.1,83.6,3
6873,532,76,0.802,0.6,39.03,0.74,103.5,86.8,3
6874,533,86,0.796,0.65,38.57,0.74,103.7,88.8,3
6946,534,86,0.842,0.5,39.46,0.74,107.6,85.4,5
6947,535,92,0.839,0.51,37.48,0.74,107.7,85.9,5
6948,536,101,0.835,0.51,37.1,0.74,107.4,85.9,4
6949,537,108,0.824,0.53,36.05,0.74,105.4,85.2,4
6950,538,105,0.821,0.53,35.84,0.74,104.3,83.9,4
6951,539,131,0.823,0.5,35.12,0.74,103.4,82,4
6952,540,148,0.836,0.43,35.56,0.74,104,79.4,4
6953,541,114,0.849,0.38,35.84,0.74,105,77.3,4
6954,542,153,0.861,0.32,35.52,0.74,105.7,75,3
6955,543,155,0.869,0.29,35.35,0.74,106.2,73.7,4
6956,544,130,0.874,0.28,35.92,0.74,106.6,73.6,4
6957,545,107,0.874,0.28,35.96,0.74,106.9,74.2,5
6958,546,125,0.871,0.29,36.45,0.74,107.1,74.8,4
6959,547,107,0.865,0.31,36.95,0.74,107.3,75.9,4
6960,548,109,0.858,0.34,36.99,0.74,106.9,77.2,4
6961,549,116,0.85,0.38,35.79,0.74,106.2,78.3,3
6962,550,91,0.84,0.41,35.98,0.74,105.4,79.2,3
6963,551,117,0.83,0.45,36.99,0.74,104,80.2,3
6964,552,88,0.822,0.47,35.87,0.74,103,80.4,4
6965,553,100,0.816,0.5,35.49,0.74,102,81,4
6966,554,97,0.816,0.51,35.18,0.74,102.1,81.4,4
6967,555,87,0.819,0.49,34.65,0.74,103,81.4,4
6968,556,109,0.824,0.46,34.09,0.74,104.3,80.9,4
6969,557,114,0.826,0.45,34.57,0.74,104.4,80.3,4
6970,558,129,0.827,0.44,34.91,0.74,104.1,79.6,4
6971,559,116,0.821,0.46,36.58,0.74,103.7,80.6,4
6972,560,97,0.813,0.53,39.2,0.74,104.3,84,3
6973,561,57,0.804,0.59,40.42,0.74,104.3,86.9,2
6974,562,106,0.798,0.63,38.58,0.74,104.3,88.8,3
7047,563,66,0.838,0.52,40,0.74,108.3,86.7,5
7048,564,107,0.831,0.53,38.78,0.74,107.4,86.5,4
7049,565,117,0.824,0.53,35.96,0.74,105.9,85.5,4
7050,566,110,0.824,0.51,36.42,0.74,105.5,84.3,4
7051,567,108,0.83,0.47,35.98,0.74,105,81.9,4
7052,568,126,0.84,0.42,35.89,0.74,105,79.3,4
7053,569,112,0.854,0.36,36.1,0.74,106,77,4
7054,570,131,0.865,0.31,35.45,0.74,106.5,75.2,3
7055,571,142,0.872,0.29,34.83,0.74,106.6,73.9,4
7057,572,90,0.876,0.28,35.32,0.74,106.9,74.2,5
7058,573,102,0.873,0.3,36.59,0.74,106.9,75,5
7059,574,101,0.868,0.32,36.57,0.74,107.2,76.2,4
7060,575,110,0.861,0.35,35.64,0.74,106.9,77.5,4
7061,576,91,0.852,0.39,35.16,0.74,106.3,78.8,4
7062,577,108,0.84,0.42,35.62,0.74,104.6,79.4,3
7063,578,119,0.83,0.46,36.03,0.74,103.3,80.1,3
7064,579,108,0.82,0.49,35.74,0.74,102.1,80.7,3
7065,580,140,0.814,0.52,35.1,0.74,100.8,80.8,4
7066,581,83,0.814,0.52,34.97,0.74,101.4,81.4,4
7067,582,97,0.818,0.5,35.41,0.74,102.8,81.8,3
7068,583,131,0.822,0.48,34.95,0.74,104.3,82,3
7069,584,133,0.825,0.46,34.67,0.74,104.3,80.8,4
7070,585,116,0.826,0.45,35.33,0.74,104.5,80.4,4
7071,586,98,0.821,0.47,37.47,0.74,104.6,81.5,4
7072,587,97,0.814,0.51,39.02,0.74,104.9,83.9,4
7073,588,88,0.806,0.57,40.05,0.74,105,86.7,3
7148,589,91,0.831,0.53,38.64,0.74,108.2,87,4
7149,590,129,0.826,0.52,37.4,0.74,106.8,85.9,4
7150,591,116,0.826,0.5,36.7,0.74,106.2,84.3,4
7151,592,125,0.834,0.45,35.58,0.74,106,81.8,4
7152,593,123,0.843,0.4,35.59,0.74,105.7,79.1,4
7153,594,113,0.858,0.34,36.11,0.74,106.7,76.7,4
7154,595,100,0.867,0.3,35.85,0.74,106.9,75,3
7155,596,111,0.873,0.28,35.23,0.74,107,74.1,4
7160,597,99,0.861,0.36,36.25,0.74,107,78.1,4
7161,598,79,0.852,0.4,36.51,0.74,106,79.5,4
7162,599,92,0.841,0.45,37.13,0.74,104.4,80.5,4
7163,600,71,0.83,0.48,36.69,0.74,102.5,80.5,3
7164,601,97,0.819,0.52,37.3,0.74,101.2,81.1,3
7165,602,156,0.814,0.53,35.89,0.74,100.9,81.4,3
7166,603,138,0.813,0.53,35.3,0.74,101.1,81.6,3
7167,604,113,0.816,0.51,35.45,0.74,102.2,81.8,3
7168,605,127,0.82,0.5,35.51,0.74,103.7,82.3,3
7169,606,114,0.823,0.48,35.46,0.74,104.4,81.8,3
7170,607,95,0.824,0.46,35.96,0.74,104.8,81.4,4
7171,608,93,0.821,0.47,36.79,0.74,105,82,4
7172,609,84,0.813,0.52,39.31,0.74,105,84.1,4
7249,610,114,0.826,0.52,37.21,0.74,107.6,86.2,4
7250,611,88,0.83,0.48,36.54,0.74,107,84,4
7251,612,106,0.838,0.43,35.86,0.74,106.8,81.5,4
7252,613,86,0.85,0.38,36.45,0.74,107,78.8,4
7253,614,116,0.86,0.34,35.95,0.74,107,76.6,4
7254,615,116,0.869,0.3,35.27,0.74,107.3,74.9,4
7255,616,79,0.874,0.28,35.13,0.74,107.3,74.1,4
7262,617,70,0.841,0.46,36.11,0.74,104.3,80.8,4
7263,618,77,0.83,0.49,35.55,0.74,102.3,80.7,3
7264,619,73,0.819,0.53,36.38,0.74,100.9,81.3,3
7266,620,141,0.811,0.55,35.85,0.74,100.4,81.8,3
7267,621,135,0.814,0.53,35.11,0.74,101.8,82.1,3
7268,622,125,0.819,0.51,35.43,0.74,103.6,82.7,3
7350,623,70,0.834,0.46,37.15,0.74,108.1,83.7,4
7351,624,100,0.842,0.41,35.31,0.74,107.7,81.1,4
7352,625,122,0.853,0.36,35.69,0.74,107.7,78.6,4
7353,626,106,0.863,0.33,35.59,0.74,107.6,76.6,4
7354,627,95,0.871,0.29,35.36,0.74,107.7,74.9,4
7367,628,100,0.814,0.54,35.19,0.74,101.9,82.6,2
