Location,Loc_no,No_spp,Phi_in,Alpha,Wgt_n2,Phi_out,Spnum_in,Spnum_out,Iter
6660      ,    455,    115,  0.912,  2.30,   4.68,  0.940,     115.0,     127.0,    3
6661      ,    456,    104,  0.894,  2.58,   4.68,  0.940,     108.6,     123.6,    7
6662      ,    457,    122,  0.873,  3.37,   4.70,  0.940,     101.6,     122.2,    5
6663      ,    458,     90,  0.876,  3.18,   4.72,  0.940,     102.1,     121.6,   11
6664      ,    459,     87,  0.875,  2.41,   4.57,  0.940,      99.2,     114.2,   12
6665      ,    460,     80,  0.830,  3.18,   4.57,  0.940,      90.8,     113.9,   89
6666      ,    461,    102,  0.811,  6.86,   4.57,  0.940,      76.2,     110.3,    6
6667      ,    462,    102,  0.802,  6.60,   4.57,  0.940,      82.0,     119.2,    6
6668      ,    463,    110,  0.847,  3.98,   4.57,  0.940,     104.3,     132.0,    8
6669      ,    464,    115,  0.888,  3.27,   4.57,  0.940,     111.6,     131.7,    4
6670      ,    465,    124,  0.884,  3.06,   4.57,  0.940,     111.7,     131.5,    6
6671      ,    466,    108,  0.893,  2.99,   4.57,  0.940,     111.4,     129.3,    3
6672      ,    467,    104,  0.878,  3.18,   4.57,  0.940,     109.5,     130.2,    6
6673      ,    468,    104,  0.896,  3.22,   4.57,  0.940,     118.1,     137.6,    4
6674      ,    469,    112,  0.890,  3.32,   4.49,  0.940,     118.3,     139.3,    4
6675      ,    470,    105,  0.881,  3.67,   3.37,  0.940,     107.9,     130.4,    3
6676      ,    471,     86,  0.870,  3.61,   3.97,  0.940,     100.4,     122.3,    5
6744      ,    472,    126,  0.849,  4.85,   4.27,  0.940,     104.6,     136.1,    3
6745      ,    473,    100,  0.863,  5.60,   3.35,  0.940,      94.6,     124.2,    7
6746      ,    474,     92,  0.902,  2.03,   4.05,  0.940,     114.0,     125.2,    7
6747      ,    475,    106,  0.914,  2.15,   4.54,  0.940,     113.4,     124.0,    3
6748      ,    476,    108,  0.920,  1.99,   4.54,  0.940,     117.6,     126.9,    3
6749      ,    477,    120,  0.927,  1.73,   4.54,  0.940,     120.3,     127.3,    4
6750      ,    478,    141,  0.925,  1.99,   4.54,  0.940,     120.5,     129.3,    4
6751      ,    479,    135,  0.914,  1.94,   4.68,  0.940,     118.6,     128.5,    2
6752      ,    480,     97,  0.880,  2.73,   4.68,  0.940,     108.7,     126.5,    8
6753      ,    481,    114,  0.873,  3.47,   4.68,  0.940,     102.6,     124.1,    7
6754      ,    482,    129,  0.879,  2.47,   4.68,  0.940,     108.9,     125.2,   34
6755      ,    483,    130,  0.851,  3.46,   4.68,  0.940,     101.8,     126.3,   63
6756      ,    484,    116,  0.857,  4.18,   4.68,  0.940,      92.2,     116.2,    4
6757      ,    485,    117,  0.844,  5.40,   4.68,  0.940,      97.6,     130.4,    5
6758      ,    486,     88,  0.899,  2.41,   4.68,  0.940,     112.8,     126.9,    6
6759      ,    487,    106,  0.935,  1.16,   4.68,  0.940,     119.7,     121.6,    2
6760      ,    488,    107,  0.917,  1.93,   4.68,  0.940,     111.1,     120.0,    3
6761      ,    489,    116,  0.912,  1.92,   4.68,  0.940,     108.3,     117.4,    4
6762      ,    490,    133,  0.908,  1.73,   4.68,  0.940,     107.6,     115.7,    9
6763      ,    491,    102,  0.876,  2.41,   4.68,  0.940,     101.7,     116.9,   58
6764      ,    492,     93,  0.845,  3.23,   4.70,  0.940,      92.2,     114.0,   57
6765      ,    493,    107,  0.812,  6.74,   4.72,  0.940,      81.1,     116.8,    9
6766      ,    494,    103,  0.827,  5.15,   4.57,  0.940,      85.2,     116.0,   12
6767      ,    495,    106,  0.873,  3.34,   4.57,  0.940,     101.4,     121.9,    7
6768      ,    496,     96,  0.862,  4.29,   4.57,  0.940,     105.6,     133.2,    5
6769      ,    497,     72,  0.875,  3.77,   4.57,  0.940,     113.8,     139.3,    6
6770      ,    498,    131,  0.899,  3.28,   4.57,  0.940,     115.3,     133.7,    4
6771      ,    499,     98,  0.858,  3.52,   4.57,  0.940,     112.8,     139.5,   42
6772      ,    500,    129,  0.896,  2.45,   4.57,  0.940,     109.3,     123.4,    5
6773      ,    501,    100,  0.898,  4.17,   4.57,  0.940,     106.9,     127.5,    6
6774      ,    502,     97,  0.891,  2.70,   4.06,  0.940,     114.9,     131.9,    9
6775      ,    503,     82,  0.874,  2.79,   3.45,  0.940,     111.6,     131.1,   34
6845      ,    504,     68,  0.868,  3.63,   4.27,  0.940,     102.3,     125.3,    6
6846      ,    505,     71,  0.901,  3.01,   3.35,  0.940,     107.0,     123.1,    4
6847      ,    506,     93,  0.893,  4.00,   4.05,  0.940,     103.7,     124.3,    4
6848      ,    507,    109,  0.894,  2.73,   4.54,  0.940,     111.5,     127.9,    4
6849      ,    508,     90,  0.912,  2.33,   4.54,  0.940,     119.6,     132.1,    3
6850      ,    509,    147,  0.927,  1.74,   4.54,  0.940,     127.0,     134.4,    4
6851      ,    510,    141,  0.902,  2.03,   4.54,  0.940,     125.5,     138.2,    6
6852      ,    511,    129,  0.861,  4.24,   4.54,  0.940,     107.4,     135.9,   13
6853      ,    512,    132,  0.881,  4.99,   4.67,  0.940,     107.1,     134.7,    5
6854      ,    513,    149,  0.896,  2.54,   4.68,  0.940,     120.8,     137.1,    6
6855      ,    514,    133,  0.877,  2.75,   4.71,  0.940,     115.7,     135.3,   10
6856      ,    515,    143,  0.846,  3.36,   4.98,  0.940,     105.0,     130.5,   60
6857      ,    516,    108,  0.866,  3.09,   4.71,  0.940,     105.4,     126.4,   15
6858      ,    517,    113,  0.887,  2.20,   4.68,  0.940,     108.3,     122.0,   46
6859      ,    518,    115,  0.900,  1.92,   4.68,  0.940,     105.4,     115.3,   11
6860      ,    519,     56,  0.932,  1.41,   4.68,  0.940,     109.9,     113.7,    4
6861      ,    520,     90,  0.924,  2.21,   4.68,  0.940,     112.7,     122.4,    5
6862      ,    521,     67,  0.913,  1.70,   4.68,  0.940,     117.4,     125.5,    6
6863      ,    522,    120,  0.871,  3.16,   4.68,  0.940,     106.5,     127.7,   24
6864      ,    523,    123,  0.864,  3.15,   4.68,  0.940,      94.3,     113.9,   10
6865      ,    524,    120,  0.838,  3.54,   4.68,  0.940,      94.7,     120.1,   87
6866      ,    525,     64,  0.856,  3.04,   4.68,  0.940,     102.9,     124.8,   69
6867      ,    526,     89,  0.853,  3.37,   4.72,  0.940,     103.0,     127.4,   82
6868      ,    527,     91,  0.853,  3.82,   4.72,  0.940,     101.0,     126.6,   10
6869      ,    528,     87,  0.840,  5.94,   4.57,  0.940,     100.4,     135.2,    3
6870      ,    529,    114,  0.832,  3.73,   4.57,  0.940,     106.1,     136.0,   22
6871      ,    530,    120,  0.868,  4.01,   4.57,  0.940,     115.4,     143.8,   13
6872      ,    531,     80,  0.881,  2.75,   4.57,  0.940,     108.2,     126.3,   18
6873      ,    532,     76,  0.898,  3.07,   4.20,  0.940,     108.8,     125.7,    4
6874      ,    533,     86,  0.930,  1.63,   2.94,  0.940,     107.5,     112.8,    5
6946      ,    534,     86,  0.858,  5.21,   4.27,  0.940,     101.0,     131.4,    4
6947      ,    535,     92,  0.864,  3.74,   3.35,  0.940,     100.0,     123.1,    6
6948      ,    536,    101,  0.879,  2.95,   4.05,  0.940,     104.8,     123.3,    4
6949      ,    537,    108,  0.880,  3.99,   4.54,  0.940,     113.6,     138.1,    3
6950      ,    538,    105,  0.886,  2.01,   4.54,  0.940,     127.8,     142.4,   85
6951      ,    539,    131,  0.929,  1.25,   4.54,  0.940,     136.4,     140.1,    6
6952      ,    540,    148,  0.885,  2.83,   4.54,  0.940,     122.3,     142.2,    9
6953      ,    541,    114,  0.894,  3.10,   4.54,  0.940,     125.7,     146.5,    5
6954      ,    542,    153,  0.908,  2.12,   4.54,  0.940,     134.2,     147.5,    4
6955      ,    543,    155,  0.922,  1.79,   4.51,  0.940,     132.9,     141.8,    3
6956      ,    544,    130,  0.919,  2.71,   3.72,  0.940,     122.9,     136.9,    5
6957      ,    545,    107,  0.887,  3.37,   3.74,  0.940,     114.7,     135.2,    3
6958      ,    546,    125,  0.876,  4.51,   3.74,  0.940,     101.1,     126.2,    4
6959      ,    547,    107,  0.895,  2.14,   4.51,  0.940,     104.6,     116.4,    4
6960      ,    548,    109,  0.834,  2.88,   4.71,  0.940,      95.7,     117.5,   98
6961      ,    549,    116,  0.791,  4.52,   4.68,  0.940,      88.9,     122.3,    3
6962      ,    550,     91,  0.819,  4.03,   4.68,  0.940,     100.4,     132.2,   78
6963      ,    551,    117,  0.830,  4.10,   4.68,  0.940,     100.0,     130.0,    8
6964      ,    552,     88,  0.886,  2.39,   4.68,  0.940,     112.1,     127.5,   22
6965      ,    553,    100,  0.877,  2.23,   4.68,  0.940,     109.0,     124.1,   32
6966      ,    554,     97,  0.833,  3.65,   4.68,  0.940,      97.1,     124.2,   76
6967      ,    555,     87,  0.832,  5.60,   4.68,  0.940,      87.8,     120.4,    9
6968      ,    556,    109,  0.855,  4.44,   4.68,  0.940,      90.6,     115.9,    7
6969      ,    557,    114,  0.835,  9.23,   4.70,  0.940,      90.1,     129.9,    5
6970      ,    558,    129,  0.843,  4.30,   4.72,  0.940,     106.9,     138.6,   75
6971      ,    559,    116,  0.877,  3.97,   4.57,  0.940,     110.7,     134.8,    3
6972      ,    560,     97,  0.854,  2.62,   4.49,  0.940,     109.4,     130.1,   91
6973      ,    561,     57,  0.891,  2.71,   3.09,  0.940,     109.8,     126.3,   28
6974      ,    562,    106,  0.891,  4.08,   5.43,  0.940,     106.1,     128.8,    7
7047      ,    563,     66,  0.830,  9.70,   4.27,  0.940,      86.2,     126.4,    4
7048      ,    564,    107,  0.885,  2.62,   3.35,  0.940,      99.6,     114.7,    6
7049      ,    565,    117,  0.870,  7.55,   4.05,  0.940,     103.0,     139.5,    3
7050      ,    566,    110,  0.877,  2.81,   4.54,  0.940,     122.3,     143.3,   20
7051      ,    567,    108,  0.891,  2.22,   4.54,  0.940,     129.5,     145.6,   12
7052      ,    568,    126,  0.921,  1.61,   4.54,  0.940,     133.3,     140.6,    3
7053      ,    569,    112,  0.914,  2.06,   4.54,  0.940,     134.9,     147.0,    4
7054      ,    570,    131,  0.917,  1.59,   4.48,  0.940,     139.0,     147.1,    7
7055      ,    571,    142,  0.939,  1.02,   3.39,  0.940,     140.5,     140.7,    2
7057      ,    572,     90,  0.908,  2.64,   3.40,  0.940,     122.6,     138.3,    5
7058      ,    573,    102,  0.911,  4.15,   3.86,  0.940,     111.8,     130.4,   10
7059      ,    574,    101,  0.891,  1.70,   2.81,  0.940,     105.6,     115.1,   95
7060      ,    575,    110,  0.782,  6.03,   3.08,  0.940,      80.5,     121.2,   67
7061      ,    576,     91,  0.821,  5.52,   3.64,  0.940,      87.0,     117.6,    4
7062      ,    577,    108,  0.830,  3.99,   4.71,  0.940,      96.9,     125.7,   12
7063      ,    578,    119,  0.865,  3.30,   4.68,  0.940,     105.3,     127.8,   14
7064      ,    579,    108,  0.888,  2.89,   4.71,  0.940,     109.9,     127.6,    4
7065      ,    580,    140,  0.851,  3.56,   4.98,  0.940,     100.6,     124.8,    7
7066      ,    581,     83,  0.835,  4.95,   4.71,  0.940,      89.4,     119.7,   12
7067      ,    582,     97,  0.855,  4.67,   4.68,  0.940,      91.7,     118.0,    4
7068      ,    583,    131,  0.857,  3.89,   4.71,  0.940,      96.3,     121.2,   49
7069      ,    584,    133,  0.865,  4.10,   4.51,  0.940,     101.5,     126.9,    5
7070      ,    585,    116,  0.896,  2.95,   3.70,  0.940,     112.3,     129.2,    3
7071      ,    586,     98,  0.882,  2.45,   2.96,  0.940,     112.8,     129.1,    4
7072      ,    587,     97,  0.832,  3.39,   2.95,  0.940,      99.0,     126.1,   84
7073      ,    588,     88,  0.831,  5.74,   5.43,  0.940,      95.1,     132.1,   79
7148      ,    589,     91,  0.872,  3.93,   4.27,  0.940,      96.8,     118.8,    3
7149      ,    590,    129,  0.898,  2.43,   3.35,  0.940,     105.2,     118.4,    4
7150      ,    591,    116,  0.881,  6.47,   4.05,  0.940,     111.3,     144.0,    4
7151      ,    592,    125,  0.845,  3.61,   4.54,  0.940,     119.6,     150.8,   67
7152      ,    593,    123,  0.864,  2.74,   4.54,  0.940,     125.8,     149.1,   85
7153      ,    594,    113,  0.889,  3.68,   4.54,  0.940,     122.7,     146.7,    4
7154      ,    595,    100,  0.906,  1.66,   3.75,  0.940,     139.3,     149.4,   66
7155      ,    596,    111,  0.931,  1.18,   3.09,  0.940,     147.6,     150.3,    7
7160      ,    597,     99,  0.862,  3.28,   4.41,  0.940,     105.6,     128.0,    8
7161      ,    598,     79,  0.890,  2.41,   3.35,  0.940,     107.9,     122.3,    6
7162      ,    599,     92,  0.890,  3.48,   2.68,  0.940,     101.7,     121.1,    9
7163      ,    600,     71,  0.903,  1.69,   2.56,  0.940,     106.5,     114.7,   45
7164      ,    601,     97,  0.875,  5.33,   3.02,  0.940,      99.2,     126.8,    3
7165      ,    602,    156,  0.853,  7.52,   3.82,  0.940,     101.5,     139.4,    5
7166      ,    603,    138,  0.843,  7.33,   3.64,  0.940,     100.2,     141.4,   20
7167      ,    604,    113,  0.863, 11.10,   2.47,  0.940,      91.4,     133.4,    7
7168      ,    605,    127,  0.895,  3.46,   2.97,  0.940,     104.8,     122.6,    6
7169      ,    606,    114,  0.912,  2.80,   2.92,  0.940,     114.7,     129.2,    5
7170      ,    607,     95,  0.913,  1.93,   3.21,  0.940,     120.5,     130.6,    4
7171      ,    608,     93,  0.884,  3.00,   4.66,  0.940,     115.0,     134.5,    5
7172      ,    609,     84,  0.818,  4.65,   4.12,  0.940,      99.6,     135.7,   66
7249      ,    610,    114,  0.883,  2.65,   4.85,  0.940,     105.6,     121.6,    4
7250      ,    611,     88,  0.919,  2.13,   2.97,  0.940,     112.0,     121.7,    4
7251      ,    612,    106,  0.889,  4.85,   2.93,  0.940,     112.7,     139.0,    4
7252      ,    613,     86,  0.889,  2.52,   3.72,  0.940,     120.6,     137.7,    9
7253      ,    614,    116,  0.900,  4.15,   2.93,  0.940,     118.7,     142.3,    4
7254      ,    615,    116,  0.894,  2.86,   4.17,  0.940,     128.9,     148.6,    3
7255      ,    616,     79,  0.900,  2.03,   5.49,  0.940,     138.1,     152.1,   11
7262      ,    617,     70,  0.840,  3.87,   5.77,  0.940,     102.3,     130.4,   12
7263      ,    618,     77,  0.839,  3.71,   5.76,  0.940,     106.6,     135.1,   12
7264      ,    619,     73,  0.859,  4.53,   4.49,  0.940,     112.4,     142.5,    4
7266      ,    620,    141,  0.822,  4.19,   3.85,  0.940,     105.0,     139.1,   61
7267      ,    621,    135,  0.808,  6.51,   4.82,  0.940,     102.1,     146.5,    6
7268      ,    622,    125,  0.831,  4.33,   5.11,  0.940,     109.4,     143.6,   21
7350      ,    623,     70,  0.886,  4.49,   5.66,  0.940,     111.9,     137.2,    3
7351      ,    624,    100,  0.899,  3.26,   5.11,  0.940,     119.7,     138.8,    5
7352      ,    625,    122,  0.912,  2.05,   3.80,  0.940,     121.2,     132.1,    3
7353      ,    626,    106,  0.894,  5.10,   5.11,  0.940,     117.9,     145.0,    5
7354      ,    627,     95,  0.899,  2.77,   3.73,  0.940,     126.7,     144.8,    4
7367      ,    628,    100,  0.828,  6.11,   3.68,  0.940,     103.7,     143.2,    4
