"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
5460,61,97,0.871,0.25,4.31,0.74,101,68.3,6
5461,62,113,0.843,0.37,3.64,0.74,94.8,69.1,5
5462,63,98,0.758,0.82,3.53,0.74,81.2,75.7,6
5463,64,95,0.753,0.62,3.8,0.74,64,54.5,101
5464,65,78,0.756,0.76,4.55,0.74,65.2,59.5,9
5542,66,76,0.771,0.65,4.05,0.74,64.5,55.7,10
5543,67,40,0.777,0.56,4.25,0.74,63.1,52.1,13
5544,68,60,0.781,0.6,4.63,0.74,63.6,53.6,9
5545,69,95,0.792,0.46,3.76,0.74,66.9,51.7,10
5546,70,111,0.778,0.26,4.24,0.74,78.4,51.2,12
5547,71,68,0.785,0.64,4.57,0.74,91.5,78.3,6
5548,72,109,0.86,0.28,4.57,0.74,106.7,73.4,3
5549,73,98,0.844,0.25,4.57,0.74,101.2,67.1,5
5550,74,86,0.829,0.28,4.57,0.74,91.4,61.5,8
5551,75,97,0.797,0.25,4.57,0.74,81.3,52.1,13
5552,76,104,0.786,0.26,4.57,0.74,87.6,56.6,15
5553,77,102,0.861,0.23,4.57,0.74,101.7,66.9,6
5554,78,80,0.866,0.23,4.57,0.74,103,67.3,4
5555,79,131,0.817,0.23,4.57,0.74,97.8,62.5,8
5556,80,139,0.871,0.3,4.57,0.74,113.3,78.7,4
5557,81,119,0.866,0.27,4.57,0.74,112.1,76,4
5558,82,125,0.808,0.27,4.57,0.74,99,65,13
5559,83,119,0.858,0.25,4.57,0.74,102.8,67.8,5
5560,84,102,0.879,0.15,4.57,0.74,105.1,66.7,28
5561,85,111,0.866,0.25,4.57,0.74,103.2,68.9,4
5562,86,112,0.802,0.54,5.02,0.74,91.3,74.2,7
5563,87,110,0.766,0.77,5.05,0.74,73.4,66.8,5
5567,88,75,0.797,0.52,4.53,0.74,83.6,67.2,6
5641,89,75,0.801,0.52,4.05,0.74,77,61.7,7
5642,90,82,0.756,0.85,5.02,0.74,74.2,70.1,5
5643,91,134,0.757,0.72,3.89,0.74,62.5,55.9,13
5644,92,130,0.753,0.77,3.77,0.74,61.6,56.5,12
5645,93,133,0.794,0.44,4.3,0.74,78.4,59.8,9
5646,94,95,0.778,0.68,4.57,0.74,85.6,75,6
5647,95,75,0.815,0.55,4.57,0.74,97.6,79.4,4
5648,96,112,0.804,0.29,4.57,0.74,92.4,62.4,13
5649,97,101,0.878,0.25,4.57,0.74,100.2,67.3,3
5650,98,87,0.844,0.23,4.57,0.74,93.2,60.5,5
5651,99,74,0.807,0.22,4.57,0.74,84.3,52.7,8
5652,100,109,0.833,0.25,4.57,0.74,91.9,60.2,7
5653,101,118,0.865,0.21,4.57,0.74,97.2,62.4,5
5654,102,67,0.831,0.18,4.57,0.74,97.2,59.6,8
5655,103,109,0.855,0.22,4.57,0.74,110.9,71.5,5
5656,104,123,0.941,0.19,4.57,0.74,129.8,88.4,24
5657,105,117,0.924,0.16,4.57,0.74,126.8,83.4,27
5658,106,85,0.919,0.14,4.57,0.74,116.9,77.1,32
5659,107,106,0.922,0.17,4.57,0.74,115.7,75.8,22
5660,108,121,0.909,0.16,4.57,0.74,108.3,70.8,23
5661,109,132,0.904,0.15,4.57,0.74,107.1,68.9,15
5662,110,134,0.887,0.15,4.76,0.74,108,68.1,22
5663,111,107,0.851,0.19,4.93,0.74,101.2,63,6
5664,112,73,0.831,0.31,4.19,0.74,94.5,66,5
5667,113,69,0.819,0.2,4.25,0.74,90.9,56.9,6
5668,114,133,0.813,0.19,5.66,0.74,95,58.1,7
5669,115,124,0.831,0.23,4.76,0.74,103,65.8,6
5672,116,109,0.853,0.21,3.84,0.74,110.1,69.8,5
5738,117,84,0.843,0.2,4.64,0.74,84,52.3,5
5739,118,103,0.841,0.2,4.76,0.74,84.1,52.4,4
5740,119,82,0.839,0.19,3.97,0.74,82.5,51.2,6
5741,120,89,0.836,0.27,3.65,0.74,80.6,54.5,4
5742,121,104,0.799,0.53,4.36,0.74,84,68,6
5743,122,133,0.736,1.03,4.68,0.74,87.5,88.4,2
5744,123,123,0.797,0.68,4.68,0.74,106.7,92.9,3
5745,124,129,0.851,0.37,4.68,0.74,113.3,82.7,4
5746,125,99,0.835,0.42,4.72,0.74,106.1,80.3,4
5747,126,55,0.808,0.25,4.57,0.74,87.7,56.3,12
5748,127,103,0.84,0.31,4.57,0.74,94.7,66.1,6
5749,128,94,0.862,0.22,4.57,0.74,102.1,66.9,5
5750,129,109,0.856,0.18,4.57,0.74,91.3,56.9,5
5751,130,88,0.842,0.17,4.57,0.74,89,54.8,10
5752,131,99,0.85,0.18,4.57,0.74,96.7,60.5,4
5753,132,124,0.86,0.24,4.57,0.74,103.8,68,5
5754,133,106,0.812,0.2,4.57,0.74,95.3,58.5,6
5755,134,112,0.818,0.19,4.57,0.74,101.8,62.1,6
5756,135,94,0.908,0.18,4.57,0.74,122.3,80.4,16
5757,136,118,0.906,0.17,4.57,0.74,118.6,76.8,16
5758,137,58,0.889,0.16,4.57,0.74,110.6,70.6,21
5759,138,78,0.879,0.18,4.57,0.74,105.6,68.1,12
5760,139,111,0.9,0.2,4.57,0.74,112,74.8,14
5761,140,127,0.918,0.17,4.57,0.74,120.2,79.6,23
5762,141,112,0.908,0.16,4.57,0.74,122.6,79.9,26
5763,142,76,0.871,0.28,4.73,0.74,114,77.9,3
5764,143,88,0.837,0.37,4.61,0.74,101.3,73.8,6
5767,144,73,0.807,0.19,4.99,0.74,89.8,55.3,7
5768,145,83,0.811,0.22,5.63,0.74,98.1,61.4,7
5769,146,119,0.858,0.26,4.52,0.74,111.9,74.7,5
5770,147,87,0.855,0.21,4.9,0.74,110.4,70.1,4
5771,148,94,0.841,0.2,4.25,0.74,108.5,67.7,5
5772,149,125,0.84,0.2,4.08,0.74,103.6,64.5,5
5839,150,120,0.853,0.2,4.25,0.74,87.1,54.7,6
5840,151,126,0.831,0.19,5.06,0.74,87.4,54,6
5841,152,101,0.817,0.18,4.39,0.74,84.7,51.2,8
5842,153,99,0.83,0.21,4.68,0.74,98.3,61.9,6
5843,154,81,0.888,0.2,4.68,0.74,121.1,77.9,6
5844,155,101,0.92,0.17,4.68,0.74,129.3,86.2,27
5845,156,117,0.893,0.24,4.68,0.74,122.5,82.3,6
5846,157,103,0.817,0.46,4.68,0.74,101.7,78.8,7
5847,158,111,0.793,0.25,4.7,0.74,83.2,53,13
5848,159,123,0.785,0.23,4.57,0.74,87.4,54.3,13
5849,160,114,0.874,0.2,4.57,0.74,100.9,66,9
5850,161,103,0.87,0.18,4.57,0.74,95.2,59.8,9
5851,162,95,0.849,0.18,4.57,0.74,92.9,57.3,8
5852,163,112,0.869,0.18,4.57,0.74,99,62.1,8
5853,164,100,0.882,0.21,4.57,0.74,109.4,71.2,5
5854,165,128,0.844,0.19,4.57,0.74,103.9,64.4,7
5855,166,116,0.865,0.2,4.57,0.74,104.5,66.3,4
5856,167,105,0.891,0.17,4.57,0.74,110.9,70.8,15
5857,168,110,0.866,0.26,4.57,0.74,104.1,69.8,5
5858,169,118,0.823,0.24,4.57,0.74,91.7,58.8,7
5859,170,104,0.802,0.18,4.57,0.74,84.4,50.7,7
5860,171,130,0.864,0.19,4.57,0.74,105.3,67.4,9
5861,172,139,0.912,0.18,4.57,0.74,121.6,80.5,22
5862,173,132,0.881,0.21,4.57,0.74,120.1,77.3,5
5863,174,116,0.819,0.41,4.76,0.74,101.2,75.9,8
5864,175,113,0.785,0.31,4.67,0.74,86.9,59.3,82
5865,176,97,0.836,0.27,3.45,0.74,86.4,57.9,7
5866,177,63,0.848,0.18,3.45,0.74,78,48.9,6
5867,178,83,0.842,0.17,3.95,0.74,80.6,49.9,9
5868,179,111,0.826,0.2,4.51,0.74,93.5,58.8,4
5869,180,101,0.856,0.18,4.31,0.74,104.6,66.1,9
5870,181,83,0.86,0.18,3.85,0.74,106.9,66.9,6
5871,182,77,0.826,0.19,4.82,0.74,99.8,61.7,6
5940,183,117,0.845,0.19,4.68,0.74,94.7,59.3,6
5941,184,102,0.845,0.18,4.08,0.74,97,59.9,8
5942,185,85,0.856,0.17,4.68,0.74,101,62.6,7
5943,186,102,0.845,0.2,4.68,0.74,105.2,66,6
5944,187,99,0.847,0.19,4.68,0.74,106.4,66.3,7
5945,188,80,0.884,0.2,4.68,0.74,113,73.2,6
5946,189,120,0.862,0.3,4.68,0.74,104.4,72.5,4
5947,190,109,0.815,0.25,4.68,0.74,95.1,61.1,10
5948,191,116,0.867,0.26,4.7,0.74,106.5,70.9,5
5949,192,109,0.883,0.16,4.72,0.74,109.2,69.3,23
5950,193,103,0.891,0.16,4.57,0.74,105.7,66.9,17
5951,194,100,0.885,0.16,4.57,0.74,98.8,62.6,23
5952,195,113,0.885,0.16,4.57,0.74,101.2,63.8,15
5953,196,120,0.904,0.16,4.57,0.74,111.9,72.5,13
5954,197,102,0.895,0.15,4.57,0.74,112.2,72,29
5955,198,107,0.898,0.17,4.57,0.74,115.8,74.2,10
5956,199,100,0.879,0.17,4.57,0.74,107.4,67.4,13
5957,200,114,0.868,0.3,4.57,0.74,107.4,74.6,4
5958,201,126,0.813,0.26,4.57,0.74,98.3,64,11
5959,202,125,0.832,0.24,4.57,0.74,100.8,65,7
5960,203,114,0.893,0.18,4.57,0.74,113.8,72.4,8
5961,204,114,0.933,0.16,4.57,0.74,129,85.3,25
5962,205,103,0.893,0.2,4.57,0.74,124.9,80.9,5
5963,206,97,0.846,0.24,4.57,0.74,109.5,71.3,6
5964,207,101,0.859,0.24,4.31,0.74,104.8,69,4
5965,208,76,0.863,0.2,3.64,0.74,97.2,61.8,4
5966,209,79,0.85,0.17,3.64,0.74,81.3,50.3,3
5967,210,95,0.856,0.16,4.3,0.74,78.5,48.9,15
5968,211,79,0.871,0.18,4.57,0.74,91.9,58.5,10
5969,212,92,0.884,0.18,4.57,0.74,104.4,66.7,9
5970,213,89,0.856,0.18,4.76,0.74,92.4,57.8,4
5971,214,84,0.83,0.18,4.9,0.74,91,56.2,8
5972,215,109,0.842,0.3,4.98,0.74,97,67.1,5
5974,216,44,0.794,0.58,3.37,0.74,93.6,78,7
6041,217,107,0.881,0.19,4.31,0.74,108.1,69.3,8
6042,218,98,0.859,0.19,4.91,0.74,95.2,59.8,7
6043,219,103,0.836,0.22,4.68,0.74,91.7,58.3,5
6044,220,101,0.846,0.24,4.68,0.74,98.7,64.4,6
6045,221,110,0.848,0.18,4.68,0.74,101.4,62.8,8
6046,222,96,0.876,0.16,4.68,0.74,102.8,65.1,22
6047,223,117,0.905,0.16,4.68,0.74,113.9,74.4,23
6048,224,115,0.912,0.15,4.68,0.74,114.6,74.1,24
6049,225,104,0.91,0.15,4.68,0.74,111.8,72.6,27
6050,226,62,0.889,0.14,4.68,0.74,104.4,67,31
6051,227,101,0.894,0.17,4.72,0.74,101.8,66.7,25
6052,228,107,0.915,0.19,4.57,0.74,107.2,71.1,17
6053,229,95,0.92,0.15,4.57,0.74,111.1,72.7,30
6054,230,99,0.908,0.15,4.57,0.74,114.5,74.1,24
6055,231,109,0.903,0.15,4.57,0.74,108.7,70.6,27
6056,232,126,0.904,0.16,4.57,0.74,106.4,68.5,9
6057,233,113,0.877,0.16,4.57,0.74,109.3,68.7,18
6058,234,131,0.895,0.16,4.57,0.74,118,75,13
6059,235,95,0.901,0.15,4.57,0.74,118.9,76.7,26
6060,236,94,0.896,0.16,4.57,0.74,121.4,78.1,21
6061,237,90,0.889,0.17,4.57,0.74,121.1,77.7,12
6062,238,114,0.876,0.18,4.57,0.74,116.3,73.9,11
6063,239,136,0.876,0.17,4.57,0.74,107.4,68.4,12
6064,240,116,0.884,0.17,4.57,0.74,101.6,64.6,12
6065,241,121,0.861,0.18,4.57,0.74,91.6,57.5,7
6066,242,88,0.858,0.15,4.57,0.74,77.7,48.3,20
6067,243,103,0.854,0.16,4.57,0.74,83.9,51.8,10
6068,244,79,0.857,0.17,4.57,0.74,93.9,58.1,8
6069,245,101,0.859,0.16,4.57,0.74,91.2,56.8,12
6070,246,101,0.841,0.18,4.57,0.74,88.5,55,8
6071,247,90,0.867,0.17,4.43,0.74,86.8,54.6,10
6072,248,95,0.868,0.26,3.69,0.74,92.2,62.6,4
6073,249,117,0.783,0.66,4.58,0.74,88.5,76.7,6
6074,250,124,0.763,0.81,5.06,0.74,93.1,86.4,5
6075,251,129,0.748,0.93,4.02,0.74,92.4,90,4
6076,252,119,0.822,0.58,4.5,0.74,109.7,90.7,4
6141,253,110,0.876,0.19,3.65,0.74,103.8,65.8,8
6142,254,110,0.859,0.17,4.94,0.74,97.6,61.1,10
6143,255,112,0.864,0.2,4.68,0.74,99.9,63.2,5
6144,256,109,0.87,0.18,4.68,0.74,100.5,63.6,8
6145,257,108,0.859,0.17,4.68,0.74,98.9,61,7
6146,258,115,0.887,0.18,4.68,0.74,108,68.8,9
6147,259,113,0.905,0.15,4.68,0.74,109.1,70.5,27
6148,260,124,0.929,0.16,4.68,0.74,113.8,76.4,31
6149,261,97,0.909,0.19,4.68,0.74,104.5,67.4,8
6150,262,57,0.853,0.19,4.68,0.74,93.2,57.9,5
6151,263,103,0.835,0.23,4.68,0.74,91.7,58.9,6
6152,264,87,0.912,0.2,4.7,0.74,105.4,70.8,19
6153,265,111,0.909,0.15,4.72,0.74,106.7,69.8,27
6154,266,85,0.905,0.14,4.57,0.74,101.6,66.6,31
6155,267,102,0.907,0.15,4.57,0.74,106,69.4,24
6156,268,117,0.906,0.16,4.57,0.74,111.2,72.2,22
6157,269,89,0.909,0.15,4.57,0.74,118.1,77,25
6158,270,131,0.907,0.17,4.57,0.74,119.4,77.4,16
6159,271,138,0.869,0.19,4.57,0.74,116.4,74,7
6160,272,121,0.853,0.16,4.57,0.74,102.5,63.2,8
6161,273,120,0.868,0.16,4.57,0.74,101.9,63.9,14
6162,274,107,0.872,0.16,4.57,0.74,105.4,66.1,16
6163,275,129,0.886,0.17,4.57,0.74,113.8,72.4,13
6164,276,140,0.896,0.17,4.57,0.74,115.4,73.7,8
6165,277,115,0.869,0.16,4.57,0.74,102.4,63.5,16
6166,278,80,0.867,0.15,4.57,0.74,96.6,60.6,24
6167,279,121,0.894,0.16,4.57,0.74,91.4,58.7,22
6168,280,126,0.874,0.16,4.57,0.74,90.2,56.9,17
6169,281,113,0.857,0.15,4.57,0.74,89.9,55.7,21
6170,282,86,0.877,0.18,4.57,0.74,95.7,60.7,9
6171,283,93,0.878,0.17,4.57,0.74,93.2,58.6,10
6172,284,88,0.863,0.18,4.31,0.74,98,61.7,7
6173,285,109,0.854,0.37,4.04,0.74,103.7,76,5
6174,286,91,0.82,0.55,3.91,0.74,106,86.6,5
6175,287,130,0.858,0.47,4.59,0.74,115.7,90.3,4
6176,288,130,0.873,0.38,4.87,0.74,120.1,89.2,4
6177,289,133,0.912,0.2,3.58,0.74,124.6,83.1,16
6241,290,119,0.886,0.17,3.85,0.74,104.7,66.5,12
6242,291,120,0.885,0.15,5.23,0.74,106.6,67.7,24
6243,292,90,0.876,0.16,4.68,0.74,107.4,67.6,21
6244,293,120,0.898,0.16,4.68,0.74,107.5,69.1,18
6245,294,128,0.892,0.16,4.68,0.74,108.2,69,18
6246,295,124,0.899,0.14,4.68,0.74,108.1,69.6,30
6247,296,118,0.923,0.15,4.68,0.74,114.9,75.5,30
6248,297,113,0.909,0.17,4.68,0.74,114.1,74.7,23
6249,298,61,0.851,0.37,4.68,0.74,100.3,73,5
6250,299,126,0.792,0.29,4.68,0.74,80,53.7,16
6251,300,109,0.807,0.39,4.68,0.74,86.2,63.5,12
6252,301,81,0.895,0.17,4.68,0.74,100.2,65.2,14
6253,302,118,0.88,0.16,4.68,0.74,96.7,61.1,21
6254,303,114,0.888,0.16,4.7,0.74,99.3,63.4,21
6255,304,105,0.872,0.15,4.72,0.74,101.5,63.9,26
6256,305,106,0.884,0.17,4.57,0.74,111.1,70.5,11
6257,306,91,0.886,0.16,4.57,0.74,112,71.4,23
6258,307,85,0.875,0.17,4.57,0.74,115.7,72.8,12
6259,308,102,0.888,0.18,4.57,0.74,121.3,78,10
6260,309,118,0.88,0.18,4.57,0.74,115.9,73.7,10
6261,310,90,0.884,0.16,4.57,0.74,109.5,69,19
6262,311,113,0.897,0.15,4.57,0.74,114.4,73.4,23
6263,312,92,0.905,0.16,4.57,0.74,123,79.7,17
6264,313,99,0.935,0.16,4.57,0.74,127.4,85.1,29
6265,314,76,0.894,0.2,4.57,0.74,119.6,76.7,5
6266,315,76,0.856,0.17,4.57,0.74,100.9,63.4,12
6267,316,134,0.874,0.18,4.57,0.74,100,63.6,11
6268,317,119,0.886,0.18,4.57,0.74,108.8,69.7,10
6269,318,123,0.874,0.17,4.57,0.74,108.3,67.6,9
6270,319,95,0.895,0.15,4.57,0.74,100,63.9,23
6271,320,105,0.899,0.15,4.57,0.74,90.7,58.1,25
6272,321,85,0.886,0.15,4.57,0.74,94.5,60.9,28
6273,322,94,0.868,0.17,4.57,0.74,102.4,64.4,14
6274,323,125,0.866,0.18,4.57,0.74,111.6,70.7,9
6275,324,109,0.862,0.18,4.57,0.74,116.9,73.3,7
6276,325,104,0.909,0.2,4.73,0.74,126.8,83.8,9
6277,326,101,0.914,0.18,4.12,0.74,126.6,83.3,16
6341,327,41,0.906,0.17,4.08,0.74,110.8,71.9,13
6342,328,122,0.906,0.17,3.83,0.74,112.1,73.3,15
6343,329,115,0.869,0.23,4.54,0.74,109.2,72.6,6
6344,330,100,0.881,0.16,4.68,0.74,108.6,68.7,16
6345,331,136,0.921,0.17,4.68,0.74,118.4,77.7,24
6346,332,120,0.929,0.15,4.68,0.74,120.5,79.4,29
6347,333,132,0.925,0.16,4.68,0.74,118.2,78.8,30
6348,334,117,0.88,0.24,4.68,0.74,110.5,72.4,3
6349,335,79,0.8,0.27,4.68,0.74,94.2,61.5,14
6350,336,93,0.77,0.22,4.68,0.74,86.2,53.2,12
6351,337,101,0.849,0.32,4.68,0.74,104.7,73.8,5
6352,338,135,0.851,0.16,4.68,0.74,97.5,59.9,7
6353,339,97,0.862,0.17,4.68,0.74,101.5,62.9,7
6354,340,118,0.891,0.17,4.68,0.74,106,68.1,19
6355,341,121,0.914,0.16,4.68,0.74,106.7,69.4,23
6356,342,92,0.919,0.16,4.7,0.74,105.7,68.6,24
6357,343,99,0.878,0.15,4.73,0.74,98.2,61.8,26
6358,344,113,0.864,0.15,4.57,0.74,102,63.7,20
6359,345,124,0.868,0.15,4.57,0.74,110.2,69.3,25
6360,346,105,0.897,0.16,4.57,0.74,113.1,72.7,21
6361,347,126,0.885,0.15,4.57,0.74,111.1,70.1,23
6362,348,110,0.87,0.15,4.57,0.74,104.1,65.6,28
6363,349,84,0.87,0.16,4.57,0.74,111.2,69.9,18
6364,350,82,0.856,0.19,4.57,0.74,107.9,68.1,6
6365,351,99,0.847,0.21,4.57,0.74,97.9,62.1,5
6366,352,111,0.826,0.17,4.57,0.74,87.6,53.3,10
6367,353,84,0.855,0.2,4.57,0.74,106.9,67.9,5
6368,354,121,0.918,0.17,4.57,0.74,125.2,82.4,20
6369,355,139,0.892,0.18,4.57,0.74,115.4,73.9,10
6370,356,93,0.87,0.16,4.57,0.74,103.8,65.2,19
6371,357,109,0.884,0.16,4.57,0.74,95.1,60.2,20
6372,358,77,0.872,0.15,4.57,0.74,94.3,59.4,24
6373,359,116,0.857,0.17,4.57,0.74,97,60.9,12
6374,360,137,0.845,0.2,4.57,0.74,104.8,66.7,6
6375,361,119,0.878,0.2,4.57,0.74,117.7,75.1,5
6376,362,67,0.858,0.21,4.76,0.74,115.3,74.3,5
6377,363,85,0.861,0.22,4.7,0.74,118.3,77,4
6378,364,105,0.878,0.23,3.83,0.74,122.4,80.5,4
6442,365,79,0.862,0.41,3.59,0.74,108.7,82.1,5
6443,366,84,0.855,0.26,3.66,0.74,105.5,71.4,5
6444,367,121,0.883,0.19,4.54,0.74,114.5,73.7,8
6445,368,147,0.89,0.16,4.54,0.74,121.2,77.7,18
6446,369,112,0.91,0.15,4.68,0.74,126.9,82.9,28
6447,370,126,0.905,0.16,4.68,0.74,121.9,79.6,23
6448,371,114,0.857,0.33,4.68,0.74,112,79.4,3
6449,372,107,0.796,0.25,4.68,0.74,92.1,58.5,14
6450,373,105,0.828,0.25,4.68,0.74,97.6,63.9,8
6451,374,107,0.862,0.2,4.68,0.74,104.1,66.3,7
6452,375,103,0.849,0.18,4.68,0.74,105.7,65.6,7
6453,376,119,0.888,0.19,4.68,0.74,115.2,73.8,7
6454,377,96,0.907,0.14,4.68,0.74,110.6,71.6,25
6455,378,100,0.922,0.15,4.68,0.74,111.7,74,32
6456,379,100,0.908,0.14,4.68,0.74,104.8,68.6,31
6457,380,91,0.917,0.14,4.68,0.74,95.9,63.3,32
6458,381,118,0.897,0.15,4.7,0.74,101,65.3,30
6459,382,114,0.916,0.15,4.57,0.74,110,71.5,26
6460,383,116,0.908,0.15,4.57,0.74,114.8,74.2,18
6461,384,126,0.89,0.15,4.57,0.74,108.4,69.4,27
6462,385,90,0.881,0.18,4.57,0.74,110.6,69.8,7
6463,386,100,0.852,0.17,4.57,0.74,96.9,60.1,5
6464,387,113,0.837,0.18,4.57,0.74,88.9,55,8
6465,388,97,0.859,0.17,4.57,0.74,88.5,55.3,11
6466,389,88,0.863,0.17,4.57,0.74,94.6,58.9,11
6467,390,51,0.863,0.17,4.57,0.74,108.2,67.1,11
6468,391,117,0.866,0.19,4.57,0.74,112.1,72.1,10
6469,392,120,0.886,0.22,4.57,0.74,121.5,80.9,6
6470,393,100,0.857,0.16,4.57,0.74,112,70.1,16
6471,394,121,0.88,0.17,4.57,0.74,98.2,61.8,11
6472,395,96,0.851,0.17,4.57,0.74,95.3,58.9,7
6473,396,133,0.837,0.18,4.57,0.74,98.7,61.1,8
6474,397,126,0.885,0.22,4.57,0.74,121,80,3
6475,398,90,0.84,0.28,4.57,0.74,117.3,78.6,8
6476,399,106,0.814,0.24,4.49,0.74,101.2,64.8,9
6477,400,89,0.859,0.25,3.55,0.74,101.4,67.3,5
6478,401,119,0.844,0.29,4.18,0.74,110.3,75.7,6
6542,402,140,0.761,0.85,4.63,0.74,92.9,87.6,3
6543,403,118,0.871,0.35,3.54,0.74,109.1,79.2,3
6544,404,81,0.859,0.16,4.05,0.74,106.9,66.5,13
6545,405,89,0.902,0.18,4.54,0.74,129.4,83.6,10
6546,406,121,0.899,0.17,4.54,0.74,127.1,82.8,15
6547,407,123,0.907,0.16,4.68,0.74,121.3,78.5,20
6548,408,126,0.886,0.18,4.68,0.74,115.6,72.9,8
6549,409,123,0.856,0.16,4.68,0.74,101.4,62.4,8
6550,410,115,0.885,0.17,4.68,0.74,101.2,64.3,11
6551,411,126,0.897,0.15,4.68,0.74,106,67.8,23
6552,412,113,0.891,0.16,4.68,0.74,113,71.9,22
6553,413,105,0.901,0.15,4.68,0.74,107.6,69.3,28
6554,414,114,0.915,0.15,4.68,0.74,110.1,71.4,26
6555,415,86,0.913,0.14,4.68,0.74,104.4,69,31
6556,416,100,0.915,0.14,4.68,0.74,98.2,64.5,31
6557,417,108,0.909,0.15,4.68,0.74,100,65.6,27
6558,418,125,0.912,0.14,4.68,0.74,108.3,70.3,29
6559,419,127,0.938,0.14,4.68,0.74,117,78.9,32
6560,420,104,0.921,0.14,4.7,0.74,115,76.8,32
6561,421,99,0.905,0.16,4.57,0.74,117.2,74.9,13
6562,422,112,0.873,0.18,4.57,0.74,109.4,68.9,7
6563,423,91,0.856,0.18,4.57,0.74,94.5,58.9,6
6564,424,112,0.862,0.18,4.57,0.74,97.1,61.2,8
6565,425,56,0.886,0.18,4.57,0.74,100.8,64.8,12
