"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
5544,80,95,0.793,29.09,3.97,0.94,68.1,124.2,6
5545,81,115,0.812,150.81,3.82,0.94,71.3,147.3,9
5546,82,138,0.825,11.48,4.3,0.94,89.7,146.7,84
5547,83,115,0.811,4.65,4.57,0.94,106,146.1,85
5548,84,110,0.872,2.83,4.57,0.94,125,147.1,13
5549,85,86,0.869,3.54,4.57,0.94,114.6,139,5
5550,86,114,0.872,3.73,4.57,0.94,106,129.7,6
5551,87,120,0.872,3.2,4.57,0.94,103.8,124.2,11
5552,88,104,0.853,4.59,4.57,0.94,102.9,131.7,3
5553,89,101,0.835,4.54,4.57,0.94,103.6,137,61
5554,90,102,0.883,3.21,4.57,0.94,111.9,132.6,6
5555,91,120,0.881,4.41,4.57,0.94,108.2,133.2,4
5556,92,116,0.87,4.34,4.57,0.94,110.1,138.7,8
5557,93,127,0.864,3.3,4.57,0.94,115,139.9,61
5558,94,105,0.851,4.98,4.57,0.94,99,130.7,17
5559,95,102,0.877,4.35,4.57,0.94,91,113.2,5
5560,96,111,0.864,6,4.57,0.94,91,119.3,4
5561,97,118,0.865,5.29,4.57,0.94,93.1,120.3,6
5562,98,129,0.874,3.11,4.57,0.94,99.4,118.5,10
5563,99,109,0.901,2.25,4.93,0.94,100.5,112,6
5564,100,11,0.902,2.46,4.94,0.94,100.9,113.2,3
5567,101,87,0.75,6.85,3.7,0.94,76.8,117.3,5
5568,102,70,0.794,4.8,4.58,0.94,87,120.6,15
5638,103,54,0.645,36.78,4.31,0.94,41.9,103.7,17
5639,104,25,0.615,28.84,4.66,0.94,41.2,102,6
5640,105,48,0.491,16.65,5.12,0.94,36.5,99.4,89
5641,106,92,0.518,16.76,4.7,0.94,42.1,104.9,17
5642,107,77,0.622,28.33,3.89,0.94,50.5,109,3
5643,108,103,0.821,5.98,3.71,0.94,70.5,97,4
5644,109,110,0.808,7.88,4.42,0.94,82.8,122,6
5645,110,137,0.818,7.49,4.57,0.94,96.1,139.9,4
5646,111,124,0.825,4.25,4.57,0.94,112.7,148.2,13
5647,112,94,0.858,2.7,4.57,0.94,125.4,148.8,55
5648,113,112,0.856,3.47,4.57,0.94,114.6,141.3,10
5649,114,103,0.835,3.9,4.57,0.94,103.4,133.2,45
5650,115,104,0.853,3.77,4.57,0.94,103.9,129.9,4
5651,116,109,0.869,2.96,4.57,0.94,113.3,134.8,20
5652,117,132,0.849,4.17,4.57,0.94,103.8,132.9,13
5653,118,116,0.867,4.76,4.57,0.94,102.3,130.4,5
5654,119,98,0.867,5.19,4.57,0.94,104.9,135.6,6
5655,120,119,0.861,4.93,4.57,0.94,107.6,138.9,5
5656,121,88,0.886,3.08,4.57,0.94,120.8,141.7,5
5657,122,128,0.883,3.16,4.57,0.94,118.8,140,4
5658,123,113,0.86,3.58,4.57,0.94,106.8,131.9,10
5659,124,128,0.886,2.95,4.57,0.94,97.9,114.2,5
5660,125,132,0.898,2.78,4.57,0.94,102.6,117.4,4
5661,126,136,0.912,2.43,4.57,0.94,112.3,124.6,3
5662,127,138,0.921,2.08,4.57,0.94,115.6,125.3,4
5663,128,87,0.876,2.48,4.92,0.94,109.2,125.8,6
5664,129,77,0.804,4.44,4.72,0.94,94.4,124.7,11
5667,130,79,0.805,5.31,3.77,0.94,85.1,118.2,6
5668,131,121,0.786,4.46,5.24,0.94,88.2,122.2,54
5669,132,107,0.791,3.84,4.87,0.94,91,122.5,99
5672,133,79,0.741,6.21,3.71,0.94,83.5,129.3,13
5738,134,80,0.72,28.08,3.85,0.94,47.9,103.9,66
5739,135,88,0.693,28.42,4.15,0.94,45.4,104.2,72
5740,136,77,0.625,12.16,3.78,0.94,43.6,95.3,71
5741,137,101,0.639,6.52,4.39,0.94,57.7,102.1,94
5742,138,128,0.764,5.4,4.68,0.94,75.5,111.1,72
5743,139,109,0.831,5.36,4.68,0.94,87.5,118.2,6
5744,140,100,0.845,6.26,4.68,0.94,105.9,143.5,4
5745,141,125,0.852,3.69,4.68,0.94,120.5,150.9,14
5746,142,123,0.859,3.04,4.72,0.94,126.5,152.6,33
5747,143,91,0.848,4.05,4.57,0.94,114.3,145.4,8
5748,144,85,0.84,4.17,4.57,0.94,104.5,135,13
5749,145,105,0.852,4.03,4.57,0.94,102.8,130.8,16
5750,146,101,0.888,3.39,4.57,0.94,105.6,124.9,3
5751,147,118,0.882,3.68,4.57,0.94,112.3,135.8,5
5752,148,115,0.876,3.14,4.57,0.94,114.4,136.2,13
5753,149,117,0.874,3.19,4.57,0.94,113.9,136.5,14
5754,150,111,0.878,3.98,4.57,0.94,107.6,131.9,5
5755,151,112,0.863,3.1,4.57,0.94,108.6,130.6,11
5756,152,98,0.868,3.63,4.57,0.94,112.1,136.7,4
5757,153,108,0.852,3.29,4.57,0.94,112.3,138.1,20
5758,154,122,0.881,2.67,4.57,0.94,117.5,136.5,12
5759,155,120,0.895,3.07,4.57,0.94,114.9,133.4,4
5760,156,107,0.902,2.6,4.57,0.94,122.9,138.9,4
5761,157,124,0.919,2.55,4.57,0.94,128.1,141.9,5
5762,158,119,0.901,2.32,4.57,0.94,127.6,142.5,4
5763,159,99,0.817,3.99,4.76,0.94,107.4,141,71
5764,160,86,0.693,22.74,4.98,0.94,73.7,140.6,3
5765,161,57,0.658,11.48,3.7,0.94,59.1,108.8,6
5767,162,38,0.793,5.33,4.69,0.94,86.3,121.8,20
5768,163,92,0.773,4.32,5.76,0.94,89,124,64
5769,164,88,0.808,3.13,4.54,0.94,97.4,123.6,19
5770,165,50,0.83,5.13,4.21,0.94,95.8,126.3,5
5771,166,106,0.73,6.32,3.97,0.94,82,129.5,12
5772,167,94,0.728,5.29,3.68,0.94,80.9,124.7,94
5839,168,111,0.726,11.73,5.48,0.94,58,101.2,6
5840,169,122,0.744,9.47,4.23,0.94,62.6,108.1,56
5841,170,125,0.815,7.08,4.68,0.94,90.4,130.9,7
5842,171,98,0.836,5.54,4.68,0.94,102.3,138.1,7
5843,172,93,0.842,3.63,4.68,0.94,110.2,139.3,84
5844,173,113,0.864,4.17,4.68,0.94,110.5,138,3
5845,174,109,0.857,3.44,4.68,0.94,119.9,147.9,53
5846,175,109,0.873,3.1,4.68,0.94,119,141.4,7
5847,176,107,0.852,4.78,4.7,0.94,103.8,134.5,4
5848,177,108,0.839,4.88,4.57,0.94,96.8,128.9,40
5849,178,116,0.856,5.18,4.57,0.94,98.7,129.1,4
5850,179,97,0.876,4.37,4.57,0.94,104.9,129.5,3
5851,180,95,0.881,3.92,4.57,0.94,109.9,133.6,4
5852,181,114,0.895,2.38,4.57,0.94,119.5,134.9,10
5853,182,96,0.885,2.76,4.57,0.94,116,134.6,6
5854,183,109,0.875,3.17,4.57,0.94,110.6,132.1,8
5855,184,102,0.868,2.88,4.57,0.94,109.8,130.2,26
5856,185,124,0.852,4.24,4.57,0.94,104,132.1,4
5857,186,142,0.864,3.57,4.57,0.94,109.5,134.3,8
5858,187,147,0.897,2.85,4.57,0.94,116.2,133.5,3
5859,188,143,0.907,2.15,4.57,0.94,121.3,133.7,4
5860,189,114,0.904,2.45,4.57,0.94,121.6,136.5,3
5861,190,140,0.903,2.53,4.57,0.94,122.7,138.1,4
5862,191,114,0.887,2.86,4.57,0.94,123.2,142.8,5
5863,192,118,0.848,6.18,4.57,0.94,103.6,139.3,3
5864,193,91,0.857,4.1,4.43,0.94,86.6,109.1,4
5865,194,93,0.863,30.12,3.48,0.94,76.5,120.8,6
5866,195,87,0.783,9.35,3.36,0.94,60.5,95.2,5
5867,196,94,0.748,10.39,3.83,0.94,71.8,121.6,53
5868,197,80,0.749,6.11,4.51,0.94,79.7,122.3,82
5869,198,86,0.837,5.41,4.31,0.94,89.5,119.2,4
5870,199,85,0.787,7.59,3.64,0.94,80.3,121.6,10
5871,200,88,0.718,6.57,4.39,0.94,80.4,129.1,8
5872,201,32,0.75,5.03,5.36,0.94,86.6,127.4,101
5939,202,59,0.837,30.22,3.95,0.94,80.8,136,5
5940,203,85,0.814,6.77,5.09,0.94,97.6,142.7,61
5941,204,94,0.864,3.24,4.68,0.94,112.9,136.9,16
5942,205,104,0.869,3.26,4.68,0.94,113.2,136.2,9
5943,206,96,0.857,4.16,4.68,0.94,102.8,129.7,4
5944,207,103,0.875,4.3,4.68,0.94,104.6,129.2,3
5945,208,103,0.892,3.08,4.68,0.94,114.5,133.5,4
5946,209,118,0.895,2.83,4.68,0.94,111.7,128.5,2
5947,210,103,0.891,3.29,4.68,0.94,103,121.1,4
5948,211,108,0.89,3.58,4.7,0.94,101.3,120.5,4
5949,212,104,0.871,3.32,4.72,0.94,105.7,127.6,24
5950,213,105,0.865,3.09,4.57,0.94,105.2,126.3,11
5951,214,118,0.849,4.28,4.57,0.94,104.3,133.7,8
5952,215,103,0.864,4.07,4.57,0.94,107.3,134.6,8
5953,216,117,0.88,3.32,4.57,0.94,109.9,131,5
5954,217,104,0.867,3.54,4.57,0.94,105.8,129.1,7
5955,218,119,0.877,3.74,4.57,0.94,109.1,132.8,5
5956,219,111,0.873,5.53,4.57,0.94,111,142.9,4
5957,220,122,0.875,3.59,4.57,0.94,124.1,150.4,7
5958,221,131,0.905,2.2,4.57,0.94,134.4,148.7,5
5959,222,146,0.899,2.21,4.57,0.94,132.7,147.8,8
5960,223,138,0.889,2.89,4.57,0.94,124.5,144.8,8
5961,224,129,0.9,3.01,4.57,0.94,122.3,140.8,4
5962,225,126,0.89,2.69,4.57,0.94,123.6,142.2,8
5963,226,118,0.885,3.57,4.57,0.94,108.7,129.8,4
5964,227,104,0.859,3.67,4.57,0.94,97.5,121.3,80
5965,228,107,0.881,3.87,4.31,0.94,85.2,102.4,5
5966,229,107,0.862,2.69,4.04,0.94,83.9,99.1,6
5967,230,94,0.821,3.31,4.3,0.94,79.7,100.8,6
5968,231,99,0.854,3.16,4.57,0.94,84.4,102.5,11
5969,232,84,0.869,3.58,4.57,0.94,83.6,102,10
5970,233,82,0.808,7.02,4.57,0.94,78.5,112.2,5
5971,234,91,0.784,4.82,4.76,0.94,83.3,117,16
5972,235,88,0.741,5.2,4.67,0.94,78.8,119,89
5973,236,27,0.69,6.32,4.74,0.94,69.2,117.4,98
5974,237,76,0.667,8.45,4.84,0.94,59.9,109,7
6040,238,3,0.814,3.78,4.18,0.94,107.8,141.4,93
6041,239,93,0.836,4.46,4.91,0.94,105.6,138.4,10
6042,240,116,0.858,4.49,4.68,0.94,99,126.9,9
6043,241,116,0.886,3.45,4.68,0.94,99.6,118.2,3
6044,242,85,0.898,2.85,4.68,0.94,103.5,118.9,5
6045,243,87,0.91,2.44,4.68,0.94,107,119.1,3
6046,244,94,0.909,1.94,4.68,0.94,108.7,118.2,7
6047,245,79,0.911,1.99,4.68,0.94,109.3,118.9,4
6048,246,108,0.907,2.4,4.68,0.94,106.7,119.1,3
6049,247,91,0.897,3.11,4.68,0.94,107.8,124.9,4
6050,248,123,0.875,3.69,4.68,0.94,104,126,4
6051,249,117,0.871,3.82,4.72,0.94,105.2,129.2,6
6052,250,108,0.877,2.99,4.57,0.94,110.4,130.5,8
6053,251,89,0.871,4.69,4.57,0.94,106.1,134.5,7
6054,252,101,0.865,3.69,4.57,0.94,109.6,135.5,16
6055,253,100,0.889,3.56,4.57,0.94,109,129.5,3
6056,254,109,0.9,3.19,4.57,0.94,118,136.4,4
6057,255,122,0.887,3.2,4.57,0.94,125.4,147.7,3
6058,256,128,0.915,2.17,4.57,0.94,134.8,147.5,3
6059,257,97,0.921,1.73,4.57,0.94,138.6,147.5,3
6060,258,97,0.903,2.14,4.57,0.94,134.3,148.4,5
6061,259,101,0.887,2.91,4.57,0.94,132,153.7,6
6062,260,143,0.879,3,4.57,0.94,124.1,146.5,8
6063,261,125,0.893,2.51,4.57,0.94,117.6,133.7,6
6064,262,94,0.889,3.66,4.57,0.94,106.3,127,4
6065,263,106,0.907,2.74,4.57,0.94,100.6,113.7,4
6066,264,95,0.913,2.03,4.57,0.94,99.3,108.1,3
6067,265,115,0.912,1.98,4.57,0.94,97.2,105.6,3
6068,266,89,0.892,2.27,4.57,0.94,90.7,101.9,15
6069,267,86,0.882,3.04,4.57,0.94,88.6,104.2,5
6070,268,92,0.857,4.12,4.57,0.94,84.8,107.3,10
6071,269,86,0.845,4.05,4.57,0.94,84.1,106.8,4
6072,270,97,0.729,4.56,4.31,0.94,71,106.1,94
6073,271,106,0.693,30.8,4.08,0.94,62.3,121,7
6074,272,109,0.692,14.34,4.52,0.94,71.4,137.1,7
6075,273,136,0.745,5.68,5.27,0.94,91.2,139.3,97
6076,274,47,0.729,4.15,4.57,0.94,91.7,135,75
6077,275,31,0.662,5.99,4.1,0.94,81.5,141.1,63
6140,276,25,0.753,41.51,3.65,0.94,73.5,138.5,7
6141,277,109,0.668,6.89,4.94,0.94,73.8,123.1,13
6142,278,112,0.886,2.72,4.68,0.94,103.8,119.8,7
6143,279,110,0.896,2.28,4.68,0.94,106.2,119.1,6
6144,280,87,0.887,3.01,4.68,0.94,100.2,117,5
6145,281,91,0.891,3.44,4.68,0.94,94.4,111.8,5
6146,282,90,0.876,3.41,4.68,0.94,97.5,117.3,9
6147,283,79,0.864,3.88,4.68,0.94,96.3,119.3,5
6148,284,102,0.872,2.66,4.68,0.94,97.6,114,15
6149,285,96,0.912,2.66,4.68,0.94,104.1,116.5,5
6150,286,106,0.891,3.1,4.68,0.94,107.7,125.8,4
6151,287,112,0.903,2.32,4.68,0.94,116.2,129.5,4
6152,288,102,0.886,4.34,4.7,0.94,108.6,132.7,3
6153,289,119,0.87,4.73,4.72,0.94,104.3,132.2,6
6154,290,83,0.873,5.49,4.57,0.94,100.3,129.3,4
6155,291,99,0.901,2.53,4.57,0.94,106.4,120.1,3
6156,292,119,0.894,2.95,4.57,0.94,109.3,126.5,3
6157,293,119,0.911,2.58,4.57,0.94,118,131.9,4
6158,294,110,0.9,2.38,4.57,0.94,124.3,139.5,4
6159,295,103,0.882,3.29,4.57,0.94,122.8,146.1,4
6160,296,101,0.856,5.08,4.57,0.94,112.9,149.2,2
6161,297,107,0.848,4.48,4.57,0.94,114.5,148.9,12
6162,298,104,0.875,2.83,4.57,0.94,122.2,143.9,16
6163,299,126,0.892,2.25,4.57,0.94,125,140.5,12
6164,300,128,0.883,3.38,4.57,0.94,109.6,131,4
6165,301,85,0.913,2.94,4.57,0.94,101.7,115,5
6166,302,114,0.905,3.18,4.57,0.94,104,119.9,4
6167,303,93,0.894,4.15,4.57,0.94,100.2,120.9,5
6168,304,115,0.883,3.39,4.57,0.94,99.2,118.7,8
6169,305,92,0.885,4.18,4.57,0.94,88,107,4
6170,306,98,0.852,5.02,4.57,0.94,86.6,113.1,5
6171,307,86,0.868,3.64,4.57,0.94,89.7,109.7,4
6172,308,77,0.831,6.54,4.57,0.94,88.7,122.5,3
6173,309,82,0.742,6.25,4.57,0.94,81.8,125.1,8
6174,310,77,0.795,4.77,4.31,0.94,99.5,137.8,20
6175,311,132,0.795,3.26,3.64,0.94,104.1,135.7,91
6176,312,150,0.684,5.5,4.34,0.94,86.9,143,68
6177,313,145,0.63,9.51,3.74,0.94,70,148.8,90
6240,314,69,0.449,15.23,3.85,0.94,45.9,124.5,11
6241,315,112,0.683,6.19,4.59,0.94,75.1,121.6,13
6242,316,122,0.894,2.51,4.68,0.94,111,126.3,8
6243,317,79,0.889,2.37,4.68,0.94,108.1,122.3,13
6244,318,98,0.885,3.46,4.68,0.94,94.9,113.1,4
6245,319,94,0.886,3.25,4.68,0.94,88.7,104.7,3
6246,320,102,0.874,3.5,4.68,0.94,89.1,108.1,22
6247,321,86,0.859,4.58,4.68,0.94,87.5,112.2,6
6248,322,90,0.867,3.49,4.68,0.94,94.4,115.5,10
6249,323,98,0.876,4.14,4.68,0.94,100.1,124.3,7
6250,324,123,0.879,2.94,4.68,0.94,108,127,8
6251,325,110,0.903,2.34,4.68,0.94,110.8,123.5,3
6252,326,111,0.894,2.56,4.68,0.94,107.9,122.7,4
6253,327,85,0.885,3.12,4.68,0.94,101.3,119.5,6
6254,328,85,0.886,3.06,4.7,0.94,100.2,117.6,7
6255,329,102,0.893,3.99,4.72,0.94,97.6,117.6,6
6256,330,95,0.91,2.11,4.57,0.94,108.9,119.3,2
6257,331,100,0.939,1.07,4.57,0.94,118.3,118.9,4
6258,332,102,0.918,2.07,4.57,0.94,116.7,126.7,3
6259,333,118,0.91,4.72,4.57,0.94,105.4,125.2,9
6260,334,118,0.894,2.85,4.57,0.94,100.9,116.2,3
6261,335,113,0.868,4.58,4.57,0.94,104.3,130.8,3
6262,336,99,0.878,3.91,4.57,0.94,116.8,142.9,5
6263,337,114,0.887,3.45,4.57,0.94,119.3,141.7,3
6264,338,132,0.854,3.11,4.57,0.94,114.1,138.6,17
6265,339,98,0.831,3.59,4.57,0.94,106.9,136.6,89
6266,340,97,0.824,4.12,4.57,0.94,98.4,129.3,14
6267,341,117,0.876,3.38,4.57,0.94,106.4,128,8
6268,342,107,0.858,4.57,4.57,0.94,98.9,127.2,10
6269,343,85,0.846,4.36,4.57,0.94,97.8,127.5,82
6270,344,84,0.87,3.74,4.57,0.94,92.2,112.8,5
6271,345,102,0.869,4.01,4.57,0.94,89.8,111.2,4
6272,346,100,0.853,6.61,4.57,0.94,87.1,118.1,3
6273,347,88,0.827,6.96,4.57,0.94,88.3,126.5,4
6274,348,121,0.802,7.76,4.57,0.94,96.2,142.4,4
6275,349,140,0.81,3.7,4.57,0.94,112,146.8,83
6276,350,142,0.784,3.01,4.76,0.94,113.3,147.3,101
6277,351,107,0.712,3.4,5.05,0.94,102.8,147.6,94
6278,352,39,0.671,4.21,4.18,0.94,92.4,146.5,93
6340,353,2,0.607,9.02,4.08,0.94,60.6,122.8,9
6341,354,90,0.772,4.36,3.83,0.94,89.3,123.6,5
6342,355,117,0.857,3.38,4.54,0.94,110.6,135.5,15
6343,356,111,0.837,3.83,4.54,0.94,103.1,132.5,86
6344,357,113,0.852,5.15,4.68,0.94,89.9,118.3,5
6345,358,106,0.869,5,4.68,0.94,94.6,121.4,7
6346,359,96,0.867,4.53,4.68,0.94,92.9,117.8,7
6347,360,103,0.856,5.5,4.68,0.94,90.6,119,4
6348,361,125,0.843,4.19,4.68,0.94,92.6,119.6,28
6349,362,130,0.853,4.72,4.68,0.94,98.8,128.1,6
6350,363,119,0.873,3.14,4.68,0.94,108.3,129.5,10
6351,364,104,0.894,2.77,4.68,0.94,113.4,130.1,5
6352,365,128,0.886,2.88,4.68,0.94,106.5,123.7,5
6353,366,112,0.863,2.47,4.68,0.94,101.3,118.4,80
6354,367,112,0.831,4.63,4.68,0.94,89.3,118.2,6
6355,368,101,0.864,3.31,4.68,0.94,96.2,116.9,10
6356,369,91,0.897,2.71,4.7,0.94,104.7,119.5,2
6357,370,90,0.896,2.36,4.73,0.94,105.6,118.8,6
6358,371,121,0.895,2.54,4.57,0.94,106.2,120.5,5
6359,372,116,0.885,3.47,4.57,0.94,108.1,128.8,4
6360,373,118,0.877,2.91,4.57,0.94,111.7,131.7,16
6361,374,123,0.892,2.79,4.57,0.94,110.4,127,5
6362,375,98,0.883,3.41,4.57,0.94,107.8,128.2,3
6363,376,104,0.878,3.49,4.57,0.94,113.7,136.9,4
6364,377,117,0.878,3.41,4.57,0.94,119.8,143.5,7
6365,378,92,0.834,4.17,4.57,0.94,108.4,140.8,10
6366,379,100,0.863,4.5,4.57,0.94,102.1,128.6,3
6367,380,79,0.872,4.23,4.57,0.94,103.9,129.7,5
6368,381,100,0.874,2.9,4.57,0.94,108,127.3,13
6369,382,116,0.84,4.55,4.57,0.94,96.4,126.3,11
6370,383,106,0.838,4.38,4.57,0.94,90.2,117.5,8
6371,384,119,0.877,4.05,4.57,0.94,91.2,111.8,4
6372,385,81,0.871,4.28,4.57,0.94,92.1,114.8,4
6373,386,112,0.835,9.01,4.57,0.94,91.8,132.3,4
6374,387,119,0.801,5.26,4.57,0.94,99.3,139.8,13
6375,388,94,0.887,2.44,4.57,0.94,127.3,145,6
6376,389,95,0.924,1.42,4.57,0.94,139.2,145.3,4
6377,390,99,0.855,2.33,4.73,0.94,125,145.8,74
6378,391,101,0.83,2.25,4.1,0.94,121.7,144.8,101
6441,392,58,0.772,5.16,3.59,0.94,92.2,131.6,12
6442,393,86,0.838,3.11,3.66,0.94,107.9,133.6,89
6443,394,97,0.833,3.91,4.54,0.94,102.9,132.4,11
6444,395,115,0.844,3.58,4.54,0.94,104.3,131.6,85
6445,396,115,0.851,3.98,4.54,0.94,102.6,130.5,75
6446,397,113,0.861,4.26,4.68,0.94,100.1,126.6,9
6447,398,113,0.861,7.09,4.68,0.94,98.2,132.8,5
6448,399,143,0.852,4.7,4.68,0.94,106.7,138,7
6449,400,144,0.882,3.37,4.68,0.94,116.9,139.3,5
6450,401,139,0.913,1.85,4.68,0.94,119.7,129.2,4
6451,402,122,0.905,2.22,4.68,0.94,113.8,126,4
6452,403,118,0.892,2.35,4.68,0.94,111.4,125.6,9
6453,404,115,0.861,2.88,4.68,0.94,107.7,128.8,16
6454,405,100,0.855,2.57,4.68,0.94,102.1,120.9,90
6455,406,99,0.881,2.68,4.68,0.94,101.9,118.4,12
6456,407,81,0.881,4.02,4.68,0.94,95.9,117.3,5
6457,408,102,0.867,4.53,4.68,0.94,97.1,122.6,3
6458,409,128,0.87,3.22,4.7,0.94,105.3,126.3,7
6459,410,123,0.911,1.88,4.57,0.94,116.9,126.5,4
6460,411,107,0.905,2.49,4.57,0.94,117.7,131.9,4
6461,412,144,0.91,2.62,4.57,0.94,115.4,129.3,4
6462,413,101,0.892,3.41,4.57,0.94,108.4,127.8,4
6463,414,94,0.89,3.1,4.57,0.94,106.7,124.9,2
6464,415,91,0.898,2.23,4.57,0.94,113.2,126.4,6
6465,416,94,0.899,3.01,4.57,0.94,105.3,121.5,3
6466,417,106,0.897,3.33,4.57,0.94,95.6,111.8,3
6467,418,94,0.878,3.39,4.57,0.94,99.1,118.7,5
6468,419,121,0.856,5.94,4.57,0.94,97.6,129.4,3
6469,420,131,0.836,4.9,4.57,0.94,100.6,133.9,17
6470,421,104,0.82,4.23,4.57,0.94,103,136.8,81
6471,422,110,0.882,2.93,4.57,0.94,103.8,121.5,7
6472,423,124,0.857,4.66,4.57,0.94,101.9,130.8,5
6473,424,122,0.821,5.94,4.57,0.94,97.1,136.2,6
6474,425,87,0.86,3.11,4.57,0.94,113.3,136.9,8
6475,426,91,0.847,3.27,4.57,0.94,117.1,144.5,19
